page_id,page_title,view_count,protection_level,protection_expiry,page_length,number_page_watchers,number_page_watchers_recent_edits,number_of_redirects,page_views_past_30days,total_edits,recent_number_of_edits,number_distinct_authors,number_categories
844291,Billy Meier,655722,autoconfirmed, 2022-02-02T21:23:23Z,11218,167,16,26,5159,1721,1,1,15
38483935,Billy Mitchell (electronic sports player),52886,autoconfirmed, infinity,36,42,4,0,121,2,0,0,
20449611,Billy Mitchell (gamer),346661,autoconfirmed, infinity,36577,111,18,6,18762,2235,1,1,8
54906518,Billy Murray (English actor),281,autoconfirmed, infinity,51,Fewer than 30 watchers,,0,0,1,0,0,
609853,Billy Murray (actor),1270504,autoconfirmed, infinity,16439,32,4,1,14053,638,3,2,12
169602,Billy Ray Cyrus,8939247,autoconfirmed, infinity,56531,258,25,10,78729,5410,2,2,30
42679021,Bimal N. Patel,25816,autoconfirmed, infinity,23761,Fewer than 30 watchers,,0,267,179,0,0,8
56180153,Binance,1554133,autoconfirmed, infinity,18039,71,43,3,119330,251,5,4,7
42934020,Bindu Madhav Pathak,8338,autoconfirmed, infinity,4616,Fewer than 30 watchers,,0,39,65,0,0,14
42848287,"Binghamton, New York weather",488,autoconfirmed, infinity,51,Fewer than 30 watchers,,0,0,15,0,0,2
1825751,Binibining Pilipinas,966424,autoconfirmed, infinity,17440,45,4,53,10266,4947,19,4,6
62681534,Binibining Pilipinas 2021,60153,autoconfirmed, infinity,18695,Fewer than 30 watchers,,4,12140,949,13,3,4
38707650,Binod Chaudhary,557834,autoconfirmed, 2025-08-11T13:36:32Z,37493,Fewer than 30 watchers,,1,8416,450,1,1,13
7370562,Biography,2514088,autoconfirmed, infinity,26169,377,31,11,19320,2898,2,1,15
1243134,Bioidentical hormone replacement therapy,486677,autoconfirmed, infinity,76836,92,4,6,2264,1334,0,0,2
56064311,Bioidentical hormone therapy,7207,autoconfirmed, infinity,71,88,17,0,58,1,0,0,
9127632,Biology,7812050,autoconfirmed, infinity,224289,1172,100,27,61108,6779,18,3,29
4816,Biosphere,2455907,autoconfirmed, 2024-07-12T10:54:52Z,31038,309,31,11,15792,2536,0,0,13
1379789,Bipasha Basu,6273112,autoconfirmed, infinity,61672,163,9,3,58844,4755,7,5,17
4531,Bipolar disorder,18187413,autoconfirmed, infinity,149239,1792,91,68,161653,8597,17,7,26
23303213,"Bir, Himachal Pradesh",326179,autoconfirmed, infinity,11301,Fewer than 30 watchers,,0,2329,218,1,1,12
2758486,Bircham International University,258068,autoconfirmed, infinity,10578,43,11,2,1443,683,0,0,6
3410,Bird,9129909,autoconfirmed, infinity,222467,651,77,46,120063,6953,29,10,26
185196,Birmingham City F.C.,3082191,autoconfirmed, 2022-07-23T20:44:52Z,95974,145,14,18,55077,9056,24,6,12
20903181,Birthday,2342501,autoconfirmed, 2021-09-17T22:46:13Z,32834,260,23,21,19841,4314,0,0,23
21378368,Bisexuality,7025230,autoconfirmed, infinity,102234,652,53,29,80748,5775,2,2,17
2425614,Bishop Burton,25622,autoconfirmed, infinity,9586,Fewer than 30 watchers,,3,246,153,1,1,11
12550933,Bishop Ludden Junior%2FSenior High School,26703,autoconfirmed, 2022-02-02T00:26:56Z,6552,Fewer than 30 watchers,,1,203,688,0,0,12
4504769,Bishop Vesey's Grammar School,79409,autoconfirmed, infinity,14614,Fewer than 30 watchers,,7,841,911,0,0,16
64403400,Biswaroop Roy Chowdhury,159476,autoconfirmed, 2022-04-14T15:55:00Z,11427,Fewer than 30 watchers,,1,8520,177,0,0,7
55998495,BitChute,1083369,autoconfirmed, infinity,25563,124,48,3,43345,941,24,14,6
58738996,BitMEX,150050,autoconfirmed, infinity,6964,Fewer than 30 watchers,,4,6611,124,11,2,6
5512964,Bitch,638099,autoconfirmed, infinity,2149,185,9,11,3339,550,0,0,
52934106,Bitch (insult),542148,autoconfirmed, infinity,44,175,20,0,1027,1,0,0,
48097,Bitch (slang),1461940,autoconfirmed, infinity,38455,227,21,25,34926,2851,3,3,13
44892593,Bitcoin faucet,277206,autoconfirmed, infinity,82,31,5,0,471,214,0,0,3
47594008,Björn Höcke,308249,autoconfirmed, 2023-03-01T09:55:53Z,18647,37,5,2,3555,539,5,4,16
44115852,Blac Chyna,14270977,autoconfirmed, infinity,11075,103,17,4,72308,1078,7,4,9
49133452,BlackLight Power,19962,autoconfirmed, infinity,51,124,31,0,9,1,0,0,
380143,Black Beauty,1692713,autoconfirmed, infinity,28132,100,9,1,13745,890,0,0,15
440044,Black Dahlia,12952554,autoconfirmed, infinity,73272,517,32,22,106292,4316,5,3,19
4501,Black Death,24490680,autoconfirmed, infinity,123251,1406,111,14,241686,10671,16,9,27
4634611,Black Disciples,1512638,autoconfirmed, 2025-08-22T17:19:37Z,6836,85,16,3,31824,1233,0,0,9
397106,Black English,49959,autoconfirmed, infinity,116,Fewer than 30 watchers,,0,58,35,0,0,3
210453,Black Eyed Peas,1822339,autoconfirmed, infinity,52399,399,34,20,94589,9243,2,2,28
1906868,Black Hebrew Israelites,3943285,autoconfirmed, infinity,53164,332,39,13,39004,3112,4,2,8
1030599,Black History Month,2816859,autoconfirmed, infinity,26287,178,20,6,6660,2005,1,1,11
44751865,Black Lives Matter,14554774,autoconfirmed, infinity,245575,643,137,17,109511,4504,16,10,21
41677925,Black Panther (film),34406460,autoconfirmed, 2022-02-27T15:36:46Z,295279,375,96,11,162559,4285,4,4,26
23278339,Black Panther Party,11471410,autoconfirmed, infinity,133012,728,60,14,88085,7406,12,9,27
4314,Black Sabbath,10827631,autoconfirmed, infinity,156395,637,59,16,137292,9537,3,3,26
320453,Black Stone,3561373,autoconfirmed, infinity,38811,287,24,15,40637,1961,0,0,13
28150733,Black Veil Brides,2654634,autoconfirmed, infinity,88871,276,7,13,20957,2897,8,2,17
37497391,Black Widow (2021 film),2778296,autoconfirmed, 2021-09-14T14:06:58Z,190535,203,131,5,1650277,3708,373,54,17
4650,Black hole,17993925,autoconfirmed, infinity,153189,2135,144,22,153143,7913,10,7,23
241617,Black magic,3643225,autoconfirmed, infinity,19467,393,34,8,49346,1613,2,2,18
2350760,Black mamba,4833329,autoconfirmed, infinity,44988,215,18,12,41860,5490,2,2,13
888419,Black man,20236,autoconfirmed, infinity,98,Fewer than 30 watchers,,0,49,90,0,0,8
4745,Black people,4723118,autoconfirmed, infinity,117691,834,61,40,48965,8972,3,3,28
34561548,Black person,17951,autoconfirmed, infinity,90,Fewer than 30 watchers,,0,90,9,0,0,6
31771275,Black sea studios,1381,autoconfirmed, infinity,127,Fewer than 30 watchers,,0,5,30,0,0,4
65426,Black supremacy,1144685,autoconfirmed, infinity,12120,260,37,8,12849,2975,11,6,7
12531659,Black woman,18277,autoconfirmed, infinity,89,Fewer than 30 watchers,,0,19,11,0,0,7
4572,Blackbeard,8494221,autoconfirmed, infinity,71783,492,54,8,92481,4981,0,0,20
298599,Blackburn Rovers F.C.,4581901,autoconfirmed, infinity,78192,137,18,11,72531,6840,18,8,11
167721,Blackfoot Confederacy,1935230,autoconfirmed, infinity,82748,233,27,19,15448,2637,6,3,28
50949525,Blackpink,8762637,autoconfirmed, infinity,146324,374,94,15,246555,4422,14,10,22
2374439,Blacks (disambiguation),15003,autoconfirmed, infinity,546,Fewer than 30 watchers,,0,172,206,0,0,
145092,Blacksmith,1906323,autoconfirmed, infinity,46736,175,10,11,18255,2937,1,1,19
10468424,Blah,101717,autoconfirmed, infinity,2083,97,5,16,293,422,0,0,
56854425,Blaire White,1197836,autoconfirmed, infinity,14102,73,28,2,34320,699,11,6,8
4068,Blaise Pascal,3856695,autoconfirmed, infinity,51360,530,32,8,33586,4676,2,1,51
10567534,Blake Griffin,8233943,autoconfirmed, infinity,98344,119,20,3,70193,3104,2,2,15
2265561,Blake Lively,33391217,autoconfirmed, infinity,64453,409,37,2,458736,4111,6,6,24
143182,Blank,162819,autoconfirmed, infinity,1498,32,There may or may not be a watching user visiting recent edits,4,430,716,1,1,
892714,Blanket,617125,autoconfirmed, 2025-11-05T10:33:59Z,5199,83,4,6,3933,1215,1,1,15
1020992,Bleiburg repatriations,476684,autoconfirmed, 2022-03-20T18:07:45Z,129481,114,16,4,4735,2120,1,1,17
30805018,Blessed Martyrs of Drina,21752,autoconfirmed, 2022-06-10T14:21:26Z,21045,Fewer than 30 watchers,,2,306,171,0,0,17
3433,Blindness,856071,autoconfirmed, infinity,205,121,4,0,3977,1997,0,0,11
4548,Blizzard,1679871,autoconfirmed, infinity,38830,189,20,5,10153,4211,0,0,11
60378597,Blobfish,2184738,autoconfirmed, infinity,575,106,10,2,3060,11,0,0,
44065971,Blockchain,15778377,autoconfirmed, infinity,108859,960,146,24,121527,3339,1,1,19
41594749,Blockchain.com,373677,autoconfirmed, infinity,19841,68,23,3,24901,322,6,4,3
33645,Blog,8755574,autoconfirmed, infinity,68346,1385,55,100,85851,7073,4,3,29
304875,Blogger (service),2208203,autoconfirmed, infinity,24207,369,21,16,39989,2229,1,1,16
443498,Blond,3553847,autoconfirmed, infinity,70687,348,34,66,26035,6367,2,2,19
3997,Blood,5526689,autoconfirmed, infinity,59415,549,43,24,37694,5709,0,0,23
6465554,Blood-Horse magazine List of the Top 100 U.S. Racehorses of the 20th Century,240266,autoconfirmed, infinity,6477,Fewer than 30 watchers,,5,1666,523,0,0,
10816091,BloodRayne,496208,autoconfirmed, infinity,4555,77,4,15,5196,270,1,1,
34307907,BloodRayne: Betrayal,136932,autoconfirmed, 2022-04-27T04:14:39Z,13198,Fewer than 30 watchers,,1,2953,232,0,0,9
59520441,BloodRayne (franchise),78732,autoconfirmed, infinity,41,Fewer than 30 watchers,,0,45,2,0,0,
59579277,BloodRayne (series),57355,autoconfirmed, infinity,41,Fewer than 30 watchers,,0,191,1,0,0,
875529,BloodRayne (video game),114690,autoconfirmed, infinity,17161,73,5,1,3744,1147,0,0,9
1050479,BloodRayne 2,211863,autoconfirmed, 2024-12-30T19:25:46Z,11156,33,6,4,2176,510,0,0,8
36494426,Blood (In This Moment song),31859,autoconfirmed, infinity,8015,Fewer than 30 watchers,,0,204,125,0,0,8
486550,Blood curse,198106,autoconfirmed, infinity,7302,39,9,6,2415,314,2,2,2
2163572,Blood libel against Jews,79047,autoconfirmed, infinity,25,68,68,0,807,840,0,0,
232216,Bloods,9541559,autoconfirmed, infinity,22132,363,32,11,96076,4922,0,0,9
11137057,BlueWare,14764,autoconfirmed, infinity,4993,Fewer than 30 watchers,,3,46,123,0,0,8
4832611,Blue Christmas (song),441523,autoconfirmed, 2021-09-12T17:45:54Z,15026,34,9,1,1463,559,0,0,24
48725772,Blue Lives Matter,1585830,autoconfirmed, infinity,12640,103,29,3,22799,480,0,0,9
26213251,Blue Whale,457842,autoconfirmed, infinity,105,127,127,0,123,4,0,0,7
53647915,Blue Whale Challenge,2499355,autoconfirmed, infinity,49678,229,14,6,35101,1000,3,2,12
27622138,Bluehost,388962,autoconfirmed, 2022-01-22T02:29:56Z,8136,52,7,1,10259,551,3,3,
54611700,Bluey (2018 TV series),1419509,autoconfirmed, 2022-01-23T13:06:17Z,94954,67,39,5,85757,1237,11,10,8
162798,Bluto,742811,autoconfirmed, 2021-11-20T00:19:25Z,17605,48,2,3,8801,771,9,2,9
7050335,Bo Lozoff,32182,autoconfirmed, infinity,4577,Fewer than 30 watchers,,1,211,233,0,0,15
3996,Boat,1746218,autoconfirmed, infinity,16846,251,21,9,16240,4795,3,3,17
853432,Bob,332902,autoconfirmed, infinity,3100,106,6,6,2233,3480,0,0,
2099769,Bob Baffert,1521627,autoconfirmed, 2021-09-08T09:45:37Z,30175,47,27,0,4389,955,1,1,9
343327,Bob Barker,7434251,autoconfirmed, infinity,41587,252,36,7,88832,3349,5,4,21
14522707,Bob Bratina,60291,autoconfirmed, infinity,32029,Fewer than 30 watchers,,0,569,244,1,1,12
5424091,Bob Cicherillo,74054,autoconfirmed, 2022-01-07T20:36:01Z,5333,Fewer than 30 watchers,,0,1406,255,0,0,13
55846,Bob Dole,6529462,autoconfirmed, infinity,87021,218,36,10,66955,4736,12,7,30
17179344,Bob Kinnear,13969,autoconfirmed, infinity,5404,Fewer than 30 watchers,,0,32,54,0,0,2
992332,Bob Larson,288635,autoconfirmed, infinity,11498,58,4,5,3102,434,0,0,17
513303,Bob Lazar,4761418,autoconfirmed, 2023-03-22T04:18:04Z,22247,282,59,6,55700,2525,0,0,9
8239846,Bob Marley,26637030,autoconfirmed, infinity,90251,1172,61,21,267751,6672,8,6,48
694313,Bob Menendez,1765074,autoconfirmed, infinity,164250,143,21,11,14249,2364,0,0,22
50436882,Bob Ross,22901841,autoconfirmed, infinity,37865,440,44,9,197249,4176,5,4,22
437544,Bob Saget,5869302,autoconfirmed, infinity,23588,221,13,6,56421,3999,2,1,17
614427,Bob Uecker,2491733,autoconfirmed, infinity,25917,74,8,1,39309,1079,2,2,12
356970,Bob the Builder,2270693,autoconfirmed, infinity,25838,169,30,12,26185,4051,7,5,17
56693098,Bob the Builder (2015 TV series),158010,autoconfirmed, 2021-12-06T19:32:52Z,7943,38,14,1,3284,522,5,3,6
23709878,Bob the Goon,3187,autoconfirmed, infinity,37,Fewer than 30 watchers,,0,2,21,0,0,
18369017,Bobby Kotick,714698,autoconfirmed, infinity,27855,60,14,3,87796,804,3,3,8
43513621,Bobby Shmurda,10217770,autoconfirmed, infinity,39721,167,19,5,72517,2621,5,5,15
30857675,Bobby Trendy,143094,autoconfirmed, infinity,4986,40,There may or may not be a watching user visiting recent edits,1,1305,850,0,0,9
24461606,Bocadillo,227002,autoconfirmed, infinity,6674,Fewer than 30 watchers,,1,2183,181,0,0,6
1610318,Bochasanwasi Akshar Purushottam Swaminarayan Sanstha,443843,autoconfirmed, infinity,68985,82,24,12,8156,2401,1,1,11
3788,Body,492760,autoconfirmed, infinity,3787,101,4,8,2226,1050,1,1,
18933266,Boeing,7795113,autoconfirmed, 2021-09-14T18:18:38Z,53878,607,48,38,75489,4919,10,7,21
47013579,Boeing 737 Original,3908,autoconfirmed, infinity,41,178,8,0,34,15,0,0,
1293592,Boeing YB-40 Flying Fortress,294912,autoconfirmed, infinity,17315,44,9,9,3457,315,0,0,10
5108785,Bohemia (rapper),1485165,autoconfirmed, 2022-02-20T11:24:00Z,24072,109,6,16,14907,4070,0,0,
66232019,"Bohol, Somalia",6599,autoconfirmed, 2022-04-14T18:32:50Z,78,Fewer than 30 watchers,,0,7,1,0,0,3
30033296,"Bohol, Somaliland",384,autoconfirmed, 2022-04-14T18:32:50Z,4369,Fewer than 30 watchers,,1,20,120,1,1,4
2216909,Boi (slang),987169,autoconfirmed, infinity,7177,90,13,4,8496,935,0,0,3
3719867,Boiled egg,1773707,autoconfirmed, 2024-06-29T12:11:25Z,21102,81,7,21,14853,1127,0,0,11
7912316,Boku no Pico,5303813,autoconfirmed, 2021-12-26T09:26:05Z,13524,109,9,7,81099,1583,4,3,12
1606985,"Bol, Croatia",94866,autoconfirmed, infinity,7130,Fewer than 30 watchers,,2,1610,240,0,0,
42226933,Bold,83292,autoconfirmed, infinity,116,Fewer than 30 watchers,,0,273,32,0,0,5
32107992,Boleto,143310,autoconfirmed, infinity,1522,Fewer than 30 watchers,,2,1195,123,0,0,4
2017211,Bolt (2008 film),2102010,autoconfirmed, infinity,30907,188,17,13,27390,1985,3,3,16
352418,Bolton,1269884,autoconfirmed, infinity,85986,102,14,7,13202,2954,2,2,25
47628,Bomb,1294406,autoconfirmed, infinity,30037,239,14,11,10397,4641,0,0,22
21967618,Bomis,888104,autoconfirmed, infinity,79087,150,18,20,12189,1353,5,3,11
63123,Bon Jovi,9141023,autoconfirmed, infinity,81779,389,37,21,88469,8458,1,1,27
206407,Bondage and discipline,6659,autoconfirmed, infinity,18,Fewer than 30 watchers,,0,38,2,0,0,
5733943,Bondage and domination,1399,autoconfirmed, infinity,18,Fewer than 30 watchers,,0,4,2,0,0,
51992746,Bondage cuff,428,autoconfirmed, infinity,27,Fewer than 30 watchers,,0,10,2,0,0,
51992653,Bondage equipment,49861,autoconfirmed, infinity,36,Fewer than 30 watchers,,0,356,3,0,0,
2103645,Bondage hook,23367,autoconfirmed, infinity,36,Fewer than 30 watchers,,0,173,96,0,0,
4804532,Bondage hooks,1729,autoconfirmed, infinity,36,Fewer than 30 watchers,,0,7,10,0,0,
606863,Boner,192179,autoconfirmed, infinity,784,Fewer than 30 watchers,,2,1139,971,0,0,
38314,Bong,2042796,autoconfirmed, infinity,12585,190,9,12,27499,4420,0,0,11
572460,Bongbong Marcos,1037190,autoconfirmed, infinity,81432,79,13,11,22964,1000,2,2,19
76772,Bono,7621949,autoconfirmed, infinity,109489,419,31,8,84380,6496,8,7,40
55800618,Bontle Modiselle,155083,autoconfirmed, 2022-01-15T21:43:26Z,12133,Fewer than 30 watchers,,1,5292,153,2,1,6
24579707,Bonus Jack,40420,autoconfirmed, infinity,5012,Fewer than 30 watchers,,1,198,112,0,0,2
1104035,Boob,611925,autoconfirmed, infinity,1153,37,7,3,5561,237,0,0,
43715900,Boob (disambiguation),9730,autoconfirmed, infinity,96,Fewer than 30 watchers,,0,41,3,0,0,5
19543748,Boobs,407737,autoconfirmed, infinity,83,Fewer than 30 watchers,,0,2718,38,0,0,5
223034,Booby,918503,autoconfirmed, infinity,10285,84,10,6,11990,1091,2,1,13
64122428,Boogaloo movement,3338607,autoconfirmed, 2021-08-18T16:37:16Z,105409,188,61,8,35026,1056,2,2,10
3589972,Booger McFarland,2460820,autoconfirmed, 2021-08-23T03:47:25Z,12760,Fewer than 30 watchers,,1,7064,485,0,0,10
52458565,Boogie2988,869267,autoconfirmed, infinity,20726,60,14,1,14582,815,1,1,10
452890,Boohbah,659262,autoconfirmed, infinity,25805,84,12,10,7114,2678,21,6,7
3778,Book,4662613,autoconfirmed, infinity,62998,603,56,9,45907,5911,4,2,27
4381,Book of Ruth,1530720,autoconfirmed, 2021-10-08T16:17:31Z,19275,187,25,12,12444,1715,17,9,10
30864128,Book swapping,72626,autoconfirmed, infinity,3044,32,2,4,398,508,1,1,3
37242,Booker T. Washington,5418567,autoconfirmed, infinity,91904,416,43,14,36907,4763,13,5,50
4359,Boomerang,2067916,autoconfirmed, infinity,46298,218,15,7,19706,2913,0,0,28
59622045,Boomerang (TV channel),1162047,autoconfirmed, infinity,53,151,23,0,572,1,0,0,
712500,Boomerang (TV network),649491,autoconfirmed, infinity,48446,202,31,34,21906,3578,2,1,15
2096702,Bop It,812231,autoconfirmed, infinity,42240,46,7,12,9436,1495,0,0,14
3887772,Borama,130596,autoconfirmed, infinity,17738,39,5,5,1343,1084,3,2,9
235534,Boredom,1298286,autoconfirmed, infinity,36145,249,20,12,12430,2761,1,1,17
59254038,"Borek, Iraq",433,autoconfirmed, infinity,4929,Fewer than 30 watchers,,1,17,27,0,0,10
66092693,Borek (Iraq),2611,autoconfirmed, infinity,72,Fewer than 30 watchers,,0,13,1,0,0,3
234869,Boring,96339,autoconfirmed, infinity,1246,Fewer than 30 watchers,,1,379,500,0,0,
2387461,Boris Diaw,1054394,autoconfirmed, infinity,25519,31,4,3,11607,779,0,0,15
19065069,Boris Johnson,29744190,autoconfirmed, infinity,305209,646,154,31,446017,10534,54,22,37
28996012,Born This Way (album),1761224,autoconfirmed, infinity,212551,160,16,22,20952,4698,16,8,89
32017003,Born This Way Ball,509237,autoconfirmed, infinity,86303,52,3,7,3201,4625,0,0,10
3755,Boron,4689212,autoconfirmed, 2021-11-09T11:58:11Z,98216,293,26,12,29446,3397,4,3,20
331715,Borussia Dortmund,11714935,autoconfirmed, infinity,102626,168,30,10,183227,6131,20,10,16
61538411,Boscastle flood of 2004,283384,autoconfirmed, infinity,51,30,6,0,495,1,0,0,
3463,Bosnia and Herzegovina,11386552,autoconfirmed, infinity,192807,615,76,50,175973,10556,22,6,37
18600876,Bosniaks,1788535,autoconfirmed, infinity,146444,234,18,35,25610,6015,4,3,36
53850690,Bosnian genocide denial,68767,autoconfirmed, 2022-03-20T18:08:00Z,99250,30,19,1,2796,468,1,1,20
3777541,Bosnian pyramid claims,953540,autoconfirmed, 2021-09-12T18:01:30Z,35451,208,22,14,17873,2311,0,0,16
17293955,Bossy (Lindsay Lohan song),67338,autoconfirmed, infinity,12195,Fewer than 30 watchers,,1,412,825,0,0,8
24437894,Boston,12408262,autoconfirmed, 2021-09-08T19:25:41Z,206482,1113,98,60,141257,12951,14,11,41
26349082,"Boston, Massachusetts",1214887,autoconfirmed, infinity,84,568,568,0,14448,7,0,0,3
82254,Boston Massacre,3800708,autoconfirmed, infinity,44585,342,23,12,24752,5356,3,3,11
4339,Boston Red Sox,6376683,autoconfirmed, infinity,151666,669,33,39,78517,8274,13,6,18
4608353,Boston Tea Party,6330825,autoconfirmed, infinity,45729,421,24,19,41062,3374,1,1,16
228744,Bottle,562788,autoconfirmed, infinity,10101,80,5,7,4049,1402,3,2,12
55532,Bottom (BDSM),339184,autoconfirmed, infinity,77,62,10,0,1579,172,0,0,4
159855,Bow Wow (rapper),7278415,autoconfirmed, infinity,42524,308,15,26,76301,5395,2,2,20
4248,Bowls,1118669,autoconfirmed, infinity,25074,109,6,14,11855,1409,1,1,21
81493,Bowser (character),1753319,autoconfirmed, 2022-04-30T17:36:58Z,33390,237,28,25,22072,7331,3,3,17
51264996,Box Cricket League,764868,autoconfirmed, infinity,46380,Fewer than 30 watchers,,4,8052,303,1,1,7
334785,Box jellyfish,3145868,autoconfirmed, 2021-09-21T10:22:04Z,32886,149,11,12,41596,2358,3,3,12
4304173,Boxing pound for pound rankings,1441181,autoconfirmed, infinity,10995,53,9,3,22038,3235,5,2,2
194253,Boy,1195118,autoconfirmed, infinity,23215,185,31,13,8628,2603,1,1,20
4673,Boy band,2674402,autoconfirmed, infinity,49305,171,24,12,34448,5070,1,1,11
36610185,Boyce-Sneed feud,237,autoconfirmed, 2021-10-20T17:29:57Z,9553,Fewer than 30 watchers,,3,204,102,0,0,4
63278837,Boycott against Xiao Zhan Incident,145893,autoconfirmed, infinity,13800,Fewer than 30 watchers,,2,11030,279,0,0,3
572511,Boyfriend,877795,autoconfirmed, infinity,5198,136,12,7,19380,1509,0,0,4
47718400,Boyka: Undisputed,1843427,autoconfirmed, infinity,6963,Fewer than 30 watchers,,4,28507,142,1,1,6
48624484,Boyka: Undisputed IV,54184,autoconfirmed, infinity,47,Fewer than 30 watchers,,0,5,1,0,0,
42103819,Boyko Borisov,636661,autoconfirmed, 2021-08-18T21:20:22Z,65544,67,17,7,9630,1572,2,2,24
621513,Boyzone,2119559,autoconfirmed, infinity,43191,99,4,7,22664,2362,6,5,27
52587522,"Bozan, Iraq",9386,autoconfirmed, infinity,7536,Fewer than 30 watchers,,2,41,53,0,0,9
53784982,Brace Belden,358775,autoconfirmed, 2021-08-23T14:15:42Z,14818,Fewer than 30 watchers,,3,18894,295,0,0,4
20598015,Brachiosaurus,2065903,autoconfirmed, infinity,116090,158,27,11,24094,1757,0,0,12
44849,Brad Pitt,36765501,autoconfirmed, infinity,153105,1101,53,5,416934,9708,9,7,39
57802185,Brad Raffensperger,589799,autoconfirmed, 2021-09-21T22:21:07Z,41020,45,21,4,4971,404,0,0,6
23861381,Bradford,1986999,autoconfirmed, infinity,155652,159,17,17,22107,4711,42,9,45
353103,Bradley,249634,autoconfirmed, infinity,8784,31,There may or may not be a watching user visiting recent edits,1,1853,804,0,0,4
3874841,"""Polish death camp"" controversy",407727,extendedconfirmed, infinity,55464,143,15,15,2545,2028,3,1,13
17901024,'Azza,43094,extendedconfirmed, infinity,5574,Fewer than 30 watchers,,4,204,87,0,0,8
17626789,1929 Hebron massacre,402155,extendedconfirmed, infinity,46977,184,16,6,3519,1090,0,0,14
304601,1936-1939 Arab revolt in Palestine,7182,extendedconfirmed, infinity,130081,221,31,20,6980,1388,137,8,19
53706170,1936-39 Arab revolt in Palestine,5683,extendedconfirmed, infinity,67,171,43,0,1010,1,0,0,
58155879,1947-49 Palestine war,2328,extendedconfirmed, infinity,56,190,50,0,73,2,0,0,
51550220,1947 Jammu massacres,319698,extendedconfirmed, infinity,38928,39,7,2,5320,535,0,0,6
60098707,1947-1948 Civil War in Mandatory Palestine,19062,extendedconfirmed, infinity,75,204,44,0,426,1,0,0,
45137635,1947-1949 Palestine war,1043,extendedconfirmed, infinity,66246,258,40,28,10365,1139,7,2,11
59052047,1947-48 Civil War in Mandatory Palestine,9691,extendedconfirmed, infinity,75,198,35,0,1273,2,0,0,
36197,1948 Arab-Israeli War,295387,extendedconfirmed, infinity,187699,556,53,17,37450,6377,13,8,30
58254354,1948 Palestine war,588936,extendedconfirmed, infinity,56,191,51,0,1730,2,0,0,
25234737,1948 Palestinian exodus,1397589,extendedconfirmed, infinity,107195,449,46,9,10983,3840,8,6,19
22620057,1948 Palestinian exodus from Lydda and Ramle,153017,extendedconfirmed, infinity,117508,170,18,16,1351,2168,0,0,15
57896178,1948 Palestinian expulsion from Lydda and Ramle,693,extendedconfirmed, infinity,75,154,41,0,0,1,0,0,
181696,1949 Armistice Agreements,438661,extendedconfirmed, infinity,44592,121,17,12,2840,506,1,1,14
43394456,1950-1951 Baghdad bombings,3079,extendedconfirmed, infinity,59060,66,9,7,487,532,0,0,11
64017465,1950-51 Baghdad bombings,769,extendedconfirmed, infinity,89,62,21,0,58,1,0,0,3
17797986,1952 raid on Beit Jala,5428,extendedconfirmed, infinity,7470,37,2,9,41,368,0,0,2
11172310,1967 Oil Embargo,107138,extendedconfirmed, infinity,5846,Fewer than 30 watchers,,1,170,70,0,0,
11591980,1967 Palestinian exodus,75466,extendedconfirmed, infinity,5267,39,6,0,522,106,0,0,5
61244590,1972 Israeli Bangkok Embassy hostage crisis,22055,extendedconfirmed, infinity,69,Fewer than 30 watchers,,0,186,1,0,0,
1856025,1973 Israeli raid on Lebanon,306947,extendedconfirmed, infinity,11924,151,11,2,4602,318,1,1,3
244180,1973 oil crisis,3354167,extendedconfirmed, infinity,75506,360,33,24,22566,2882,2,2,23
1088850,1978 South Lebanon conflict,234093,extendedconfirmed, infinity,20330,157,7,7,1976,521,5,2,7
18821771,1979 Nahariya attack,77791,extendedconfirmed, infinity,20802,45,3,4,548,297,1,1,10
181820,1982 Lebanon War,1555015,extendedconfirmed, infinity,137799,305,16,31,16215,2795,3,3,23
458649,1985 Rome and Vienna airport attacks,101275,extendedconfirmed, infinity,10216,34,6,5,783,191,0,0,3
19492436,1990 Temple Mount riots,57659,extendedconfirmed, infinity,19023,60,5,3,327,329,0,0,5
64673036,1991 Iraqi rocket attacks on Israel,16270,extendedconfirmed, infinity,8783,Fewer than 30 watchers,,0,2693,49,2,2,5
11020994,1992 Israeli legislative election,72697,extendedconfirmed, infinity,12933,Fewer than 30 watchers,,2,812,126,5,1,3
433761,1992 attack on Israeli embassy in Buenos Aires,122245,extendedconfirmed, infinity,11054,96,6,9,981,323,0,0,15
693391,1994 London Israeli Embassy bombing,33299,extendedconfirmed, infinity,13569,77,5,12,440,204,2,2,7
31203225,1997 Mahane Yehuda Market bombings,21923,extendedconfirmed, infinity,4462,30,6,1,141,116,4,2,
182771,2000 Camp David Summit,467192,extendedconfirmed, infinity,47718,116,8,12,3363,1034,0,0,9
2985745,2000 Ramallah lynching,214275,extendedconfirmed, infinity,26729,80,6,11,3263,544,1,1,4
62475250,2000-06 Shebaa Farms conflict,201,extendedconfirmed, infinity,94,95,21,0,79,1,0,0,3
7959095,2000-2006 Shebaa Farms conflict,6003,extendedconfirmed, infinity,15874,97,4,4,806,224,4,2,9
3874841,"""Polish death camp"" controversy",407727,extendedconfirmed, infinity,55464,143,15,15,2545,2028,3,1,13
17901024,'Azza,43094,extendedconfirmed, infinity,5574,Fewer than 30 watchers,,4,204,87,0,0,8
17626789,1929 Hebron massacre,402155,extendedconfirmed, infinity,46977,184,16,6,3519,1090,0,0,14
