Catholic clergy involvement with the Ustaše,124646,,2021-08-19T13:19:25.662286
Catholic clergy involvement with the Ustaše and Axis occupiers of Yugoslavia,419,,2021-08-19T13:19:25.715744
Catriona Gray,3498849,,2021-08-19T13:19:25.783541
Cattle,8212947,,2021-08-19T13:19:25.845504
Catwoman,6167093,,2021-08-19T13:19:25.909836
Caucasian Albania,739299,,2021-08-19T13:19:25.969583
Caucasian race,9015206,,2021-08-19T13:19:26.033335
Caucasus campaign,105004,,2021-08-19T13:19:26.087545
Causes of the Indian Rebellion of 1857,825329,,2021-08-19T13:19:26.138967
Cedar Point,2354100,,2021-08-19T13:19:26.201360
Cedric Diggory,829723,,2021-08-19T13:19:26.257378
Ceegaag,8451,,2021-08-19T13:19:26.316753
Celebrity,2267336,,2021-08-19T13:19:26.363930
Celebrity Coach Trip (series 6),42487,,2021-08-19T13:19:26.430236
Celebrity Eclipse,235256,,2021-08-19T13:19:26.486760
Celebrity Infinity,181582,,2021-08-19T13:19:26.534153
Celebrity Rehab with Dr. Drew,962162,,2021-08-19T13:19:26.590354
Celia Ammerman,132474,,2021-08-19T13:19:26.642621
Celine Dion,20481239,,2021-08-19T13:19:26.713205
Cell,508150,,2021-08-19T13:19:26.776088
Cell (biology),8082816,,2021-08-19T13:19:26.834504
Cell membrane,5071222,,2021-08-19T13:19:26.906678
Cell nucleus,3968184,,2021-08-19T13:19:26.970392
Cell phone tracking,252760,,2021-08-19T13:19:27.026021
Cell theory,3960175,,2021-08-19T13:19:27.090199
Cell wall,2536335,,2021-08-19T13:19:27.153324
Cellular respiration,4783851,,2021-08-19T13:19:27.216868
Celtic F.C.,8455089,,2021-08-19T13:19:27.336198
Celts,7042109,,2021-08-19T13:19:27.418274
Censorship by Google,820176,,2021-08-19T13:19:27.491396
Center for Immigration Studies,405137,,2021-08-19T13:19:27.556080
Central Board of Secondary Education,2409708,,2021-08-19T13:19:27.619758
Central Cee,192480,,2021-08-19T13:19:27.678243
Central Intelligence Agency,10080131,,2021-08-19T13:19:27.746600
Central Kurdish,175271,,2021-08-19T13:19:27.801346
Central Secretariat Service,460825,,2021-08-19T13:19:27.857891
Central York High School,21530,,2021-08-19T13:19:27.920188
Central York School District,31921,,2021-08-19T13:19:27.997152
Centrifugal force,2475712,,2021-08-19T13:19:28.060669
Cerezo Osaka,737409,,2021-08-19T13:19:28.116094
Certified Guaranty Company,8049,,2021-08-19T13:19:28.163077
Cesar Chavez,5680360,,2021-08-19T13:19:28.235718
Cesc Fàbregas,6015185,,2021-08-19T13:19:28.315969
Chabelo,643724,,2021-08-19T13:19:28.367445
Chad,5973160,,2021-08-19T13:19:28.437107
Chad Kroeger,4542414,,2021-08-19T13:19:28.505617
Chad Morris,970272,,2021-08-19T13:19:28.557611
Chadwick Boseman,32999299,,2021-08-19T13:19:28.627258
Chael Sonnen,5333102,,2021-08-19T13:19:28.691963
Chair,1449796,,2021-08-19T13:19:28.747440
Chair Model,220111,,2021-08-19T13:19:28.803791
Chak 44%2F12.L,10270,,2021-08-19T13:19:28.858831
Chak Hinauta,49,,2021-08-19T13:19:28.908428
Chala Hawa Yeu Dya,612105,,2021-08-19T13:19:28.968601
Chaldean Neo-Aramaic,222298,,2021-08-19T13:19:29.024858
Chaliyam,51047,,2021-08-19T13:19:29.083173
Cham (dance),1505,,2021-08-19T13:19:29.138931
Champasak F.C.,2005,,2021-08-19T13:19:29.213235
Chanakya,4869240,,2021-08-19T13:19:29.287643
Chance the Rapper,11993872,,2021-08-19T13:19:29.351816
Chandan Madan,25494,,2021-08-19T13:19:29.404280
Chandler Riggs,3813033,,2021-08-19T13:19:29.468630
Channel 8 (Singapore),73091,,2021-08-19T13:19:29.523992
Channel Awesome,978862,,2021-08-19T13:19:29.576187
Channing Tatum,21494985,,2021-08-19T13:19:29.639963
Chantal Jones,187332,,2021-08-19T13:19:29.698450
Chaplet of Divine Mercy,148313,,2021-08-19T13:19:29.750234
Chaplet of the Divine Mercy,1397718,,2021-08-19T13:19:29.812464
Chappie (film),4204917,,2021-08-19T13:19:29.885795
Characters in Disney's Beauty and the Beast,873336,,2021-08-19T13:19:29.933862
Characters in the Super Smash Bros. series,1135182,,2021-08-19T13:19:29.997410
Charge of the Light Brigade,4075280,,2021-08-19T13:19:30.059819
Chariots of Fire,3075900,,2021-08-19T13:19:30.127700
Charlamagne tha God,2783725,,2021-08-19T13:19:30.174913
Charles,766359,,2021-08-19T13:19:30.232664
"Charles, Prince of Wales",54837219,,2021-08-19T13:19:30.288800
Charles Babbage,4596712,,2021-08-19T13:19:30.351091
Charles Barkley,11004307,,2021-08-19T13:19:30.413996
Charles Bronson,12703596,,2021-08-19T13:19:30.485245
"Charles Cornwallis, 1st Marquess Cornwallis",2292625,,2021-08-19T13:19:30.554001
Charles Darwin,20930644,,2021-08-19T13:19:30.611370
Charles Dickens,13748345,,2021-08-19T13:19:30.681804
Charles I of England,14713177,,2021-08-19T13:19:30.745918
Charles Manson,43571680,,2021-08-19T13:19:30.810549
Charles Martinet,1060493,,2021-08-19T13:19:30.883073
Charles Phillips (businessman),215895,,2021-08-19T13:19:30.940756
Charles R. Drew,1082701,,2021-08-19T13:19:31.001248
Charles X,450951,,2021-08-19T13:19:31.052862
Charleville musket,266275,,2021-08-19T13:19:31.106023
Charli D'Amelio,7999267,,2021-08-19T13:19:31.157796
Charlie (2015 Malayalam film),2800346,,2021-08-19T13:19:31.203993
Charlie Chaplin,22126414,,2021-08-19T13:19:31.269854
Charlie Kelly (It's Always Sunny In Philadelphia character),1651,,2021-08-19T13:19:31.324531
Charlie Kirk (activist),807505,,2021-08-19T13:19:31.375240
Charlie Ray,58183,,2021-08-19T13:19:31.424879
Charlie Sheen,25130198,,2021-08-19T13:19:31.497867
Charlie and the Chocolate Factory (film),7578294,,2021-08-19T13:19:31.567532
Charlize Theron,30691949,,2021-08-19T13:19:31.626006
Charlotte's Web,3126451,,2021-08-19T13:19:31.696654
Charlotte's Web (1973 film),732524,,2021-08-19T13:19:31.753089
Charlotte's Web 2: Wilbur's Great Adventure,285228,,2021-08-19T13:19:31.806669
Charlotte Clymer,360898,,2021-08-19T13:19:31.860835
Charmaine Chew,8207,,2021-08-19T13:19:31.913252
"Chattanooga, Tennessee weather",1068,,2021-08-19T13:19:31.960351
Chaturbate,3615076,,2021-08-19T13:19:32.008127
Chaudhary,58345,,2021-08-19T13:19:32.068299
Chauhan,726967,,2021-08-19T13:19:32.114967
Chav,2986666,,2021-08-19T13:19:32.181382
Che Guevara,21072177,,2021-08-19T13:19:32.247171
Cheaper by the Dozen (2003 film),2329762,,2021-08-19T13:19:32.312280
Cheating,817445,,2021-08-19T13:19:32.360992
Cheeburger Cheeburger,146825,,2021-08-19T13:19:32.420555
Cheerleading,2791097,,2021-08-19T13:19:32.477843
Cheese,5908249,,2021-08-19T13:19:32.535831
Cheese puffs,356587,,2021-08-19T13:19:32.588581
Cheesecake,2186445,,2021-08-19T13:19:32.637779
Cheesesteak,1736759,,2021-08-19T13:19:32.705846
Cheetah,7891666,,2021-08-19T13:19:32.783310
Cheetos,1964000,,2021-08-19T13:19:32.838398
Cheez Whiz,741079,,2021-08-19T13:19:32.894352
Chelmsley Wood,106391,,2021-08-19T13:19:32.951886
Chelsea Clinton,9308874,,2021-08-19T13:19:33.020717
Chelsea Cooley,103914,,2021-08-19T13:19:33.067679
Chelsea F.C.,25514367,,2021-08-19T13:19:33.139502
Chelsea Fox,286615,,2021-08-19T13:19:33.194256
Chelsea Manning,13500895,,2021-08-19T13:19:33.261482
Chemical bond,2870152,,2021-08-19T13:19:33.321343
Chemical change,1120685,,2021-08-19T13:19:33.388178
Chemical compound,2445703,,2021-08-19T13:19:33.463943
Chemical element,5854061,,2021-08-19T13:19:33.521555
Chemical energy,832326,,2021-08-19T13:19:33.587838
Chemical formula,2815222,,2021-08-19T13:19:33.644190
Chemical kinetics,1128625,,2021-08-19T13:19:33.700059
Chemical reaction,2962892,,2021-08-19T13:19:33.766009
Chemistry,6413876,,2021-08-19T13:19:33.824938
Chemtrail conspiracy theory,7534545,,2021-08-19T13:19:33.880724
Chengdu%2FPAC JF-17 Thunder,656,,2021-08-19T13:19:33.936596
Chengdu J-20,4422274,,2021-08-19T13:19:33.999563
Chennai Super Kings,5691648,,2021-08-19T13:19:34.071966
Cher,26309567,,2021-08-19T13:19:34.137264
Cheri DiNovo,88376,,2021-08-19T13:19:34.191975
Chernobyl,4377600,,2021-08-19T13:19:34.254532
Chernobyl disaster,49219710,,2021-08-19T13:19:34.329386
Cherry,3142872,,2021-08-19T13:19:34.390198
Cheryl (Singer),4245,,2021-08-19T13:19:34.456593
Cheryl Cole,2068313,,2021-08-19T13:19:34.511696
Cheryl Fernandez-Versini,2288603,,2021-08-19T13:19:34.561001
Chesapeake and Ohio 614,78112,,2021-08-19T13:19:34.629781
Chesapeake and Ohio Railway 614,226,,2021-08-19T13:19:34.683982
Chess,10831076,,2021-08-19T13:19:34.751295
Chester,2035579,,2021-08-19T13:19:34.803377
Chester Yorton,156450,,2021-08-19T13:19:34.858508
Chetnik war crimes in World War II,99049,,2021-08-19T13:19:34.914855
Chetniks,1257192,,2021-08-19T13:19:34.969136
Chevalier College,25893,,2021-08-19T13:19:35.021951
Chevrolet,5269884,,2021-08-19T13:19:35.081748
Chevrolet City Express,69527,,2021-08-19T13:19:35.131466
Chevrolet Enjoy,34260,,2021-08-19T13:19:35.187207
Chevrolet Move,626,,2021-08-19T13:19:35.234861
Chewbacca,3346192,,2021-08-19T13:19:35.292139
Chewing gum,2081436,,2021-08-19T13:19:35.348287
Chhetri,516764,,2021-08-19T13:19:35.400936
Chhota Bheem,2631622,,2021-08-19T13:19:35.463815
Chi (letter),1080495,,2021-08-19T13:19:35.519861
Chia Pet,633501,,2021-08-19T13:19:35.580265
Chiaki J. Konaka,215875,,2021-08-19T13:19:35.629283
Chibi-Robo! Zip Lash,50065,,2021-08-19T13:19:35.680878
Chicago,19045440,,2021-08-19T13:19:35.745799
"Chicago, Illinois",1527224,,2021-08-19T13:19:35.799965
Chicago Bears,5225579,,2021-08-19T13:19:35.867453
Chicago Cubs,7938737,,2021-08-19T13:19:35.932758
Chicharito (footballer),378,,2021-08-19T13:19:35.981521
Chichen Itza,6362974,,2021-08-19T13:19:36.039715
Chick-fil-A,5117645,,2021-08-19T13:19:36.114081
Chicken,6821140,,2021-08-19T13:19:36.188102
Chicken (food),577679,,2021-08-19T13:19:36.240104
Chicken Girls,423661,,2021-08-19T13:19:36.295830
Chicken as food,1388313,,2021-08-19T13:19:36.343127
Chicken fingers,552972,,2021-08-19T13:19:36.402560
Chicken nugget,858795,,2021-08-19T13:19:36.456471
Chicken powered nuclear bomb,88617,,2021-08-19T13:19:36.515807
Chicos de Barrio,85851,,2021-08-19T13:19:36.569196
Chief Keef,6779467,,2021-08-19T13:19:36.640966
Chief Minister of Gibraltar,87698,,2021-08-19T13:19:36.743519
Chika Stacy Oriuwa,4817,,2021-08-19T13:19:36.790328
Child,2552030,,2021-08-19T13:19:36.847737
Child's Play (1988 film),2958049,,2021-08-19T13:19:36.921211
Child labour,5902428,,2021-08-19T13:19:36.981505
Child pornography,4732507,,2021-08-19T13:19:37.052033
Child prostitution,987292,,2021-08-19T13:19:37.105819
Child sexual abuse,5019209,,2021-08-19T13:19:37.178265
Child singer,121972,,2021-08-19T13:19:37.227763
Childhood,1285046,,2021-08-19T13:19:37.285422
Childhood obesity,643186,,2021-08-19T13:19:37.345395
Children's Health Defense,234730,,2021-08-19T13:19:37.399029
Children's rights,2471561,,2021-08-19T13:19:37.491999
Chile,12081233,,2021-08-19T13:19:37.555615
Chili burger,111396,,2021-08-19T13:19:37.608788
Chimp (disambiguation),4432,,2021-08-19T13:19:37.659323
China,46845750,,2021-08-19T13:19:37.724155
"Chinatown, London",466302,,2021-08-19T13:19:37.783614
Chinchilla,5144802,,2021-08-19T13:19:37.848837
Chinese Communist Party,1430600,,2021-08-19T13:19:37.902495
Chinese civilization,260261,,2021-08-19T13:19:37.958721
Chinese culture,2014508,,2021-08-19T13:19:38.022586
Chinese people,1374470,,2021-08-19T13:19:38.096682
Ching chong,1411648,,2021-08-19T13:19:38.150020
Chipmunk,2490974,,2021-08-19T13:19:38.206114
Chippendales,931002,,2021-08-19T13:19:38.267656
Chips,151017,,2021-08-19T13:19:38.332859
Chiropractic,5209875,,2021-08-19T13:19:38.390279
Chishtian,56645,,2021-08-19T13:19:38.446836
Chitra Singh,935250,,2021-08-19T13:19:38.507338
Chitraguptavanshi Kayastha,48578,,2021-08-19T13:19:38.570782
Chitral District,270260,,2021-08-19T13:19:38.635020
Chlamydia,1383141,,2021-08-19T13:19:38.684270
Chloe,573526,,2021-08-19T13:19:38.745383
Chloe East,175575,,2021-08-19T13:19:38.812643
Chloe Fineman,897061,,2021-08-19T13:19:38.862702
Chlorine,5934200,,2021-08-19T13:19:38.931186
Chlorophyll,3458099,,2021-08-19T13:19:38.994685
Chloroplast,2667048,,2021-08-19T13:19:39.065869
ChloÃ« Grace Moretz,2,,2021-08-19T13:19:39.118563
Chocolate,6136928,,2021-08-19T13:19:39.196371
Chocolate cake,643770,,2021-08-19T13:19:39.252640
Chocolate chip,343408,,2021-08-19T13:19:39.306981
Chocolate chip cookie,1450129,,2021-08-19T13:19:39.359591
Chokha,285170,,2021-08-19T13:19:39.420753
Chola dynasty,3347618,,2021-08-19T13:19:39.491095
Cholera,7080446,,2021-08-19T13:19:39.568838
Chori burger,10913,,2021-08-19T13:19:39.627166
Chornobyl disaster,6964,,2021-08-19T13:19:39.673403
Choti Sarrdaarni,829001,,2021-08-19T13:19:39.719797
Chowdhury,616803,,2021-08-19T13:19:39.773985
Chowdhury Mueen-Uddin,42530,,2021-08-19T13:19:39.835464
Chris,471934,,2021-08-19T13:19:39.894243
Chris Aloisi,17562,,2021-08-19T13:19:39.945655
Chris Brown,17798522,,2021-08-19T13:19:40.020200
Chris Brown (American singer),151078,,2021-08-19T13:19:40.077171
Chris Brown (Entertainer),517,,2021-08-19T13:19:40.131256
Chris Butler (private investigator),78480,,2021-08-19T13:19:40.185792
Chris Christie,5076655,,2021-08-19T13:19:40.246681
Chris Cornell,21351877,,2021-08-19T13:19:40.302476
Chris Cuomo,10547208,,2021-08-19T13:19:40.363574
Chris D'Elia,5246869,,2021-08-19T13:19:40.432337
Chris Dore,16683,,2021-08-19T13:19:40.483869
Chris Eubank Jr.,2860163,,2021-08-19T13:19:40.554825
Chris Evans (actor),30253144,,2021-08-19T13:19:40.611215
Chris Hadfield,2489078,,2021-08-19T13:19:40.673913
Chris Hansen,3346372,,2021-08-19T13:19:40.736978
Chris Hemsworth,35579736,,2021-08-19T13:19:40.799678
Chris Jarvis (presenter),437804,,2021-08-19T13:19:40.848146
Chris Jericho,9002351,,2021-08-19T13:19:40.923814
Chris Martin,13613675,,2021-08-19T13:19:40.994874
Chris Mortensen,577015,,2021-08-19T13:19:41.049713
Chris Owen (actor),1249293,,2021-08-19T13:19:41.104705
Chris Paul,8922555,,2021-08-19T13:19:41.169446
Chris Philp,236190,,2021-08-19T13:19:41.225124
Chris Pratt,31801088,,2021-08-19T13:19:41.299236
Chris Riddell (futurist),12506,,2021-08-19T13:19:41.351583
Chris Rock,9880695,,2021-08-19T13:19:41.418427
Chris Seeger,3087,,2021-08-19T13:19:41.470064
Chris Webb,11810,,2021-08-19T13:19:41.539940
Chrissy Teigen,21631336,,2021-08-19T13:19:41.605928
Christchurch mosque shootings,5253942,,2021-08-19T13:19:41.659478
Christian Bale,21296910,,2021-08-19T13:19:41.733618
Christian Council of Korea,21599,,2021-08-19T13:19:41.786795
Christian Eriksen,3709622,,2021-08-19T13:19:41.854748
Christian Rosa,21953,,2021-08-19T13:19:41.912843
Christian nation,18796,,2021-08-19T13:19:41.972313
Christianity,14820800,,2021-08-19T13:19:42.033996
Christianity and Islam,2355087,,2021-08-19T13:19:42.102209
Christians,1458201,,2021-08-19T13:19:42.166510
Christie Blatchford,203828,,2021-08-19T13:19:42.215754
Christina Aguilera,14764488,,2021-08-19T13:19:42.282138
Christina Aguilera discography,1002928,,2021-08-19T13:19:42.340585
Christine Chubbuck,5856598,,2021-08-19T13:19:42.403188
Christine Hallquist,170499,,2021-08-19T13:19:42.454208
Christine Sneed,11036,,2021-08-19T13:19:42.512321
Christmas,15645744,,2021-08-19T13:19:42.577052
Christmas Time (Boney M. album),17795,,2021-08-19T13:19:42.629386
Christopher Columbus,23569689,,2021-08-19T13:19:42.697093
Christopher Langan,2809648,,2021-08-19T13:19:42.777930
"Christopher Monckton, 3rd Viscount Monckton of Brenchley",307780,,2021-08-19T13:19:42.837551
Christopher Poole,1280470,,2021-08-19T13:19:42.905006
Christopher Robin,1272309,,2021-08-19T13:19:42.963937
Christopher Seeger,1796,,2021-08-19T13:19:43.010654
Christopher X. Brodeur,11683,,2021-08-19T13:19:43.064924
Christy,30887,,2021-08-19T13:19:43.124205
Chromatica,2463667,,2021-08-19T13:19:43.170962
Chronology of the 2019-20 coronavirus pandemic in March 2020,320,,2021-08-19T13:19:43.224993
Chrysler,4518304,,2021-08-19T13:19:43.294938
Chrysler B engine,1046113,,2021-08-19T13:19:43.357668
Chuck,242830,,2021-08-19T13:19:43.406529
Chuck Berry,9079716,,2021-08-19T13:19:43.475879
Chuck Grassley,3517120,,2021-08-19T13:19:43.538084
Chuck Norris,15503400,,2021-08-19T13:19:43.602821
Chuck Norris facts,1025464,,2021-08-19T13:19:43.657485
Chuck Schumer,8547258,,2021-08-19T13:19:43.721076
Chudasama,71104,,2021-08-19T13:19:43.769291
Chudasama dynasty,60971,,2021-08-19T13:19:43.819491
Chumlee,7707396,,2021-08-19T13:19:43.892822
Chungus,11994,,2021-08-19T13:19:43.937781
Chunkz,383395,,2021-08-19T13:19:43.995822
Chupacabra,6391863,,2021-08-19T13:19:44.061120
Church of Cyprus,219142,,2021-08-19T13:19:44.123752
Church of Scientology,5678806,,2021-08-19T13:19:44.189626
Church of Scientology editing on Wikipedia,274990,,2021-08-19T13:19:44.246053
Churro,2048723,,2021-08-19T13:19:44.306865
Chutia Kingdom,72398,,2021-08-19T13:19:44.360369
Chutiya Kingdom,194821,,2021-08-19T13:19:44.414469
Ciara (entertainer),2077,,2021-08-19T13:19:44.464041
Ciara Harris discography,540,,2021-08-19T13:19:44.518790
Ciara discography,455939,,2021-08-19T13:19:44.583270
Cigarette,4134377,,2021-08-19T13:19:44.654463
Cimorelli,1052058,,2021-08-19T13:19:44.716318
Cinderella III: A Twist in Time,651071,,2021-08-19T13:19:44.764636
Cinerama Releasing Corporation,53268,,2021-08-19T13:19:44.823050
Cinerya,1612,,2021-08-19T13:19:44.871844
Cinthia Kusuma Rani,6577,,2021-08-19T13:19:44.917083
Circassian genocide,469828,,2021-08-19T13:19:44.966085
Circle,3380687,,2021-08-19T13:19:45.030951
Circle jerk (disambiguation),81464,,2021-08-19T13:19:45.081623
Circular prime,61388,,2021-08-19T13:19:45.131477
Circulatory system,9154761,,2021-08-19T13:19:45.202840
Circumcision,8226890,,2021-08-19T13:19:45.261781
Circumference,3049520,,2021-08-19T13:19:45.316614
Cisgender,11027671,,2021-08-19T13:19:45.387102
Citadel LLC,1511895,,2021-08-19T13:19:45.441586
"Citigroup Centre, London",167206,,2021-08-19T13:19:45.488683
Citizens for an Alternative Tax System,10430,,2021-08-19T13:19:45.545253
Citizenship Amendment Act protests,2268641,,2021-08-19T13:19:45.595864
City-state,2285966,,2021-08-19T13:19:45.656039
City Channel,25613,,2021-08-19T13:19:45.713439
City Without Baseball,53377,,2021-08-19T13:19:45.764960
City of Cardiff Council,52770,,2021-08-19T13:19:45.823320
Civil conflict,4853,,2021-08-19T13:19:45.880313
Civil rights movement,3408456,,2021-08-19T13:19:45.940627
Civil rights movements,561370,,2021-08-19T13:19:46.001290
Civil war,2183698,,2021-08-19T13:19:46.056423
Cizre,193217,,2021-08-19T13:19:46.172868
Clacton Airport,17398,,2021-08-19T13:19:46.233032
Claire Kaplan,4425,,2021-08-19T13:19:46.282793
Claire Lehmann,257277,,2021-08-19T13:19:46.335157
Clan (Spanish TV channel),219,,2021-08-19T13:19:46.387945
Clan (TV channel),100782,,2021-08-19T13:19:46.441778
Clare Crawley,972363,,2021-08-19T13:19:46.492434
Claremont Graduate University,401824,,2021-08-19T13:19:46.545727
Clarence Thomas,10617419,,2021-08-19T13:19:46.616158
Clash Royale,1562561,,2021-08-19T13:19:46.676278
Clash of Clans,4063954,,2021-08-19T13:19:46.739800
Classified advertising,888895,,2021-08-19T13:19:46.794203
Clauvid Dály,37310,,2021-08-19T13:19:46.841488
Clawdeen Wolf,18190,,2021-08-19T13:19:46.897295
Clay Jenkins,37536,,2021-08-19T13:19:46.944960
Cleanest cities in India,447704,,2021-08-19T13:19:46.994548
Cleft lip and cleft palate,2004925,,2021-08-19T13:19:47.055853
Cleft lip and palate,996816,,2021-08-19T13:19:47.115230
Clementine Ford (writer),317086,,2021-08-19T13:19:47.169439
Cleopatra,41080167,,2021-08-19T13:19:47.225784
Cleopatra VII,1339263,,2021-08-19T13:19:47.291739
Cleveland Browns,8148289,,2021-08-19T13:19:47.348900
Cleveland Cavaliers,7845717,,2021-08-19T13:19:47.421437
Cleveland Indians,4671442,,2021-08-19T13:19:47.499660
Cleveland weather,1232,,2021-08-19T13:19:47.556442
Climate change,8838526,,2021-08-19T13:19:47.622000
Climate change (general concept),286730,,2021-08-19T13:19:47.675259
Climate change denial,2355347,,2021-08-19T13:19:47.739952
Climate of Australia,2030574,,2021-08-19T13:19:47.800049
Climate of Egypt,514717,,2021-08-19T13:19:47.858680
Climate variability and change,187817,,2021-08-19T13:19:47.907571
Clint Eastwood,40518496,,2021-08-19T13:19:47.970545
Clinton Body Count,1400610,,2021-08-19T13:19:48.023550
Clinton Body Count (Conspiracy Theory),402,,2021-08-19T13:19:48.066940
Clinton Body Count Conspiracy Theory,314,,2021-08-19T13:19:48.117486
Clinton-Lewinsky scandal,22094,,2021-08-19T13:19:48.182523
Clipping path,131259,,2021-08-19T13:19:48.251489
Clitoris,12704404,,2021-08-19T13:19:48.321043
Clive,66436,,2021-08-19T13:19:48.391112
Closings and cancellations following the September 11 attacks,462999,,2021-08-19T13:19:48.449824
Clothing in ancient Egypt,883909,,2021-08-19T13:19:48.505678
Clothing in ancient Rome,897551,,2021-08-19T13:19:48.563791
Clovis I,2078374,,2021-08-19T13:19:48.632123
Clown,2587352,,2021-08-19T13:19:48.684660
Clowns,47329,,2021-08-19T13:19:48.738332
Club Factory,514831,,2021-08-19T13:19:48.787850
Club Penguin,2697227,,2021-08-19T13:19:48.843216
Club WWN,16376,,2021-08-19T13:19:48.895975
Cluebat,1910,,2021-08-19T13:19:48.951908
Cluster munition,895375,,2021-08-19T13:19:49.000762
Co-Bao,15200,,2021-08-19T13:19:49.058894
Coal,5246496,,2021-08-19T13:19:49.114101
CoandÄƒ-1910,1,,2021-08-19T13:19:49.163334
Cobra,2096253,,2021-08-19T13:19:49.213048
Cobra Kai,13937884,,2021-08-19T13:19:49.266589
Coca-Cola,27257273,,2021-08-19T13:19:49.327936
Cocaine,14498577,,2021-08-19T13:19:49.397947
Coccinellidae,3285411,,2021-08-19T13:19:49.460243
Cock,645428,,2021-08-19T13:19:49.508653
Cock and ball torture,4454925,,2021-08-19T13:19:49.564954
Cockermouth,306287,,2021-08-19T13:19:49.619226
Coco (2017 film),13448364,,2021-08-19T13:19:49.685592
Cocomelon,663722,,2021-08-19T13:19:49.744317
Coconut,6117435,,2021-08-19T13:19:49.809774
Coconut burger,22128,,2021-08-19T13:19:49.855367
Code2000,71439,,2021-08-19T13:19:49.913573
Coffee,8742808,,2021-08-19T13:19:49.985034
Coinbase,2426483,,2021-08-19T13:19:50.041544
Colby Covington,5250330,,2021-08-19T13:19:50.116062
Colby Howard,14190,,2021-08-19T13:19:50.159885
Cold War,19867233,,2021-08-19T13:19:50.225837
Cole Sprouse,14097463,,2021-08-19T13:19:50.306218
Coleraine,439227,,2021-08-19T13:19:50.369039
Colin Angus (explorer),54398,,2021-08-19T13:19:50.423202
Colin Kaepernick,17669348,,2021-08-19T13:19:50.481093
Colin Mochrie,2239866,,2021-08-19T13:19:50.546720
Colin Powell,7756144,,2021-08-19T13:19:50.603604
Collapse of the World Trade Center,3067497,,2021-08-19T13:19:50.679610
Colleen Ballinger,3895080,,2021-08-19T13:19:50.788312
Colleen Ballinger Evans,33880,,2021-08-19T13:19:50.840072
Colleen Evans,610636,,2021-08-19T13:19:50.896755
College football national championships in NCAA Division I FBS,5686012,,2021-08-19T13:19:50.970988
Collin Morikawa,1372327,,2021-08-19T13:19:51.023269
Colombia,16213049,,2021-08-19T13:19:51.087003
Colonel Sanders,11460182,,2021-08-19T13:19:51.163871
Colonialism,3946995,,2021-08-19T13:19:51.223796
Colonization of space,17519,,2021-08-19T13:19:51.272420
Color,5509688,,2021-08-19T13:19:51.342620
Colors Marathi,172615,,2021-08-19T13:19:51.396555
Colosseum,11496034,,2021-08-19T13:19:51.462021
Colton Haynes,5949361,,2021-08-19T13:19:51.529605
Columbidae,3037887,,2021-08-19T13:19:51.587460
Columbine High School,1549253,,2021-08-19T13:19:51.645957
Columbine High School massacre,19214331,,2021-08-19T13:19:51.711552
Coláiste Chroabh Abhann,6081,,2021-08-19T13:19:51.771730
Come shot,5328,,2021-08-19T13:19:51.823538
Comedy Nights with Kapil,2439038,,2021-08-19T13:19:51.883995
Comedy Shorts Gamer,155450,,2021-08-19T13:19:51.948349
Comet Ping Pong,1135932,,2021-08-19T13:19:52.010043
Comfort women,3426253,,2021-08-19T13:19:52.073348
Comic,236685,,2021-08-19T13:19:52.128010
Comic book collecting,156937,,2021-08-19T13:19:52.182166
Comics Guaranty,78806,,2021-08-19T13:19:52.229038
Coming out (BDSM),4485,,2021-08-19T13:19:52.282821
Coming to America,5742718,,2021-08-19T13:19:52.356493
Committee for Skeptical Inquiry,353208,,2021-08-19T13:19:52.404486
Common Seal,5703,,2021-08-19T13:19:52.450158
Common cold,5100010,,2021-08-19T13:19:52.512277
Communism,15228733,,2021-08-19T13:19:52.571168
Communist Party of China,5283962,,2021-08-19T13:19:52.642466
Communist parties in parliament,480,,2021-08-19T13:19:52.703992
Communist parties represented in parliament,271,,2021-08-19T13:19:52.750151
Communist parties with parliamentary representation,422,,2021-08-19T13:19:52.798995
Communist state,3390550,,2021-08-19T13:19:52.873964
Comparison of Q&A sites,211935,,2021-08-19T13:19:52.936287
Comparison of YouTube downloaders,574258,,2021-08-19T13:19:52.993668
Comparison of project management software,694965,,2021-08-19T13:19:53.047522
Comparison of shopping cart software,714191,,2021-08-19T13:19:53.111453
Comparison of time-tracking software,207092,,2021-08-19T13:19:53.165987
Compass,4466206,,2021-08-19T13:19:53.229705
Compile (company),96398,,2021-08-19T13:19:53.286484
Compile (publisher),62929,,2021-08-19T13:19:53.338926
Compounds of carbon,613785,,2021-08-19T13:19:53.388412
Compressed sensing,554989,,2021-08-19T13:19:53.447205
Computer,23850599,,2021-08-19T13:19:53.510574
Computer keyboard,6167613,,2021-08-19T13:19:53.583675
Conan O'Brien,10587705,,2021-08-19T13:19:53.646938
Concentration camps in the Independent State of Croatia,64941,,2021-08-19T13:19:53.695456
"Concordia, Kansas weather",462,,2021-08-19T13:19:53.739176
"Concordia College, Toowoomba",3182,,2021-08-19T13:19:53.803218
Concordia Lutheran College (Queensland),301,,2021-08-19T13:19:53.857984
Concussion,2286619,,2021-08-19T13:19:53.915836
Condoleezza Rice,8433225,,2021-08-19T13:19:53.986411
Condom,4987485,,2021-08-19T13:19:54.056603
Confederate States of America,13623421,,2021-08-19T13:19:54.128662
Conficker,861694,,2021-08-19T13:19:54.179784
