page_id,page_title,view_count,protection_level,protection_expiry,page_length,number_page_watchers,number_page_watchers_recent_edits,number_of_redirects,page_views_past_30days,total_edits,recent_number_of_edits,number_distinct_authors,number_categories
62509543,Billboard Year-End Hot 100 singles of 2019,337426,autoconfirmed, 2022-03-15T07:53:56Z,11910,25,25,1,11323,143,0,0,3
4352243,Kita e,45782,unprotected,,19635,25,25,5,231,146,0,0,3
8843264,Can't Forget About You,30970,unprotected,,4208,25,25,1,288,146,0,0,3
33234830,Chris Butler (private investigator),78480,autoconfirmed, infinity,7065,25,25,1,75,152,0,0,3
26913270,Madani Channel,31445,sysop, infinity,111,25,25,0,146,168,0,0,3
57208338,Hunt for the Jews,16452,extendedconfirmed, infinity,41295,25,25,2,190,174,0,0,3
54632982,2017 Amman incident,21441,extendedconfirmed, infinity,17411,25,25,4,104,180,0,0,3
22001462,2009 Arab Capital of Culture,32356,extendedconfirmed, infinity,8874,25,25,3,13,204,0,0,3
32686007,Chili burger,111396,autoconfirmed, infinity,12450,25,25,7,979,214,0,0,3
47589722,CASPer,106552,extendedconfirmed, infinity,5139,25,25,0,382,222,0,0,3
6929997,Citizen Erased,32210,unprotected,,302,25,25,0,100,223,0,0,3
369869,Elon Peace Plan,38096,extendedconfirmed, infinity,6087,25,25,6,280,229,0,0,3
36665111,Death of Yehuda Shoham,16842,extendedconfirmed, infinity,19628,25,25,1,84,272,0,0,3
60957313,Kamp Koral,187715,sysop, infinity,85,25,25,0,203,273,0,0,3
63278837,Boycott against Xiao Zhan Incident,145893,autoconfirmed, infinity,13800,25,25,2,11030,279,0,0,3
18417559,Hindustani people,168810,extendedconfirmed, infinity,61,25,25,0,246,287,0,0,3
383777,Tom Henke,132473,unprotected,,18762,25,25,0,2442,299,0,0,3
11907700,Maydh,39803,unprotected,,8125,25,25,0,480,309,0,0,3
35601960,List of professional wrestling world champions,4282,sysop, infinity,108,25,25,0,1,382,0,0,3
47695125,Indian Film Festival of Melbourne,115305,extendedconfirmed, infinity,6556,25,25,5,995,444,0,0,3
1433549,Bratz Babyz,95213,autoconfirmed, infinity,7109,25,25,5,860,627,0,0,3
46311249,Make It Pop,835354,unprotected,,21950,25,25,2,2153,1146,0,0,3
3089407,A-League records and statistics,35456,extendedconfirmed, infinity,27444,25,25,2,804,2529,0,0,3
68268840,Hispanics in the United States Marine Corps,154260,extendedconfirmed, infinity,116,25,25,0,253,1,1,1,3
68318988,Am'ari,23389,extendedconfirmed, infinity,70,25,25,0,100,1,1,1,3
68500467,History of Jews in Jordan,13766,extendedconfirmed, infinity,90,25,25,0,757,1,1,1,3
68385119,Al Wehda Street airstrike,1384555,extendedconfirmed, infinity,82,25,25,0,28,1,1,1,3
68477239,Friwo Gerätebau,1384555,extendedconfirmed, infinity,77,25,25,0,345,1,1,1,3
20273119,Captain Eager and the Mark of Voth,14894,unprotected,,2265,25,25,2,122,30,1,1,3
24388574,Enes,18900,unprotected,,1121,25,25,0,238,31,1,1,3
498633,County Derry,18896,sysop, infinity,78,25,25,0,193,32,1,1,3
3209473,Ewart's sign,85968,unprotected,,2465,25,25,1,547,33,1,1,3
21881728,Lorna Dyer,8177,unprotected,,4671,25,25,0,25,38,1,1,3
44119575,Death and ransoming of Oron Shaul,47631,extendedconfirmed, infinity,11835,25,25,1,614,62,1,1,3
44867402,Dor Hugi,13930,unprotected,,5045,25,25,1,691,70,1,1,3
25601365,Faggot voter,52511,extendedconfirmed, 2021-11-13T21:25:48Z,5496,25,25,6,340,95,1,1,3
5657114,Cheeburger Cheeburger,146825,autoconfirmed, infinity,3852,25,25,1,1100,267,1,1,3
67683927,Destruction of al-Jalaa Building,447,extendedconfirmed, infinity,14984,25,25,2,637,71,2,2,3
6299543,City Oval,38393,unprotected,,13609,25,25,1,207,78,2,2,3
1608441,Aspect (geography),253200,unprotected,,7582,25,25,2,1784,161,2,1,3
44087724,R. C. Hörsch,21583,unprotected,,18113,25,25,2,167,196,2,1,3
40282742,Brigada Mass Media Corporation,99212,autoconfirmed, infinity,15092,25,25,14,814,830,2,1,3
41908403,Impact Records (California),9926,unprotected,,21833,25,25,2,71,62,3,1,3
10389121,Tyler Green (baseball),21379,unprotected,,5337,25,25,1,239,111,3,3,3
22832351,Orbiting Vehicle,10184,unprotected,,23929,25,25,1,77,192,4,1,3
52811761,Jay Edwards (politician),16156,extendedconfirmed, 2022-02-10T11:36:30Z,5921,25,25,0,357,26,5,4,3
11020994,1992 Israeli legislative election,72697,extendedconfirmed, infinity,12933,25,25,2,812,126,5,1,3
53298985,BurgerFi,149556,autoconfirmed, infinity,12544,25,25,0,2118,151,10,7,3
15917631,Brian Goldner,149404,autoconfirmed, 2021-11-06T15:17:17Z,5735,25,25,1,5411,136,22,13,3
65821969,Feminist Coalition,4418,extendedconfirmed, infinity,9047,25,25,1,492,136,25,6,3
9481277,Control of chaos,73578,autoconfirmed, 2021-08-24T09:31:02Z,6020,25,25,1,484,99,27,12,3
58716271,Jordan Lawson,22153,sysop, 2023-10-01T00:00:00Z,59,25,25,0,18,2,0,0,4
63903048,Children of Paradise - The Greatest Hits of Boney M. - Vol. 2,4956,sysop, infinity,75,25,25,0,279,2,0,0,4
43930940,Simsky,3278,unprotected,,680,25,25,2,7,2,0,0,4
64693237,Gori Tori Chunari Ba Lal Lal Re,842,sysop, infinity,77,25,25,0,16,2,0,0,4
19381866,Index.html,7042453,sysop, infinity,77,25,25,0,2237412,3,0,0,4
60777167,Lenny Castro,141340,sysop, infinity,73,25,25,0,740,3,0,0,4
56321230,Ankit Love,40661,sysop, infinity,128,25,25,0,277,3,0,0,4
20949319,Areolae,39301,sysop, infinity,66,25,25,0,541,3,0,0,4
49354105,Carsen Gray,22703,sysop, infinity,76,25,25,0,17,3,0,0,4
48897522,Chirkin,3188,unprotected,,337,25,25,1,19,3,0,0,4
62984731,Kanthi D Suresh,1558,sysop, infinity,67,25,25,0,0,3,0,0,4
48347044,Jack Robichaux,7039,sysop, infinity,72,25,25,0,2,4,0,0,4
34747225,Burki (surname),5957,autoconfirmed, infinity,1023,25,25,1,62,4,0,0,4
49886112,"Stražišče, Prevalje",3121,unprotected,,5099,25,25,0,10,5,0,0,4
50226798,Instituto Oxford,5018,unprotected,,808,25,25,0,13,6,0,0,4
5481257,Oil Circuit Breaker,3237,unprotected,,147,25,25,0,2,6,0,0,4
45436249,Akporvik Hill,3112,unprotected,,632,25,25,0,5,6,0,0,4
20179406,Aramean-Syriac people,6170,sysop, infinity,133,25,25,0,5,7,0,0,4
13567874,British Telephone Sockets,3887,sysop, infinity,134,25,25,0,14,7,0,0,4
10581139,Tuora-Kyuyol,2668,unprotected,,520,25,25,0,5,7,0,0,4
29259942,Dyshekov,2065,unprotected,,357,25,25,1,4,8,0,0,4
28842876,Malna,8190,unprotected,,4565,25,25,0,19,9,0,0,4
10868872,Creating a new page,6394,sysop, infinity,80,25,25,0,20,9,0,0,4
16763553,Akoumokoumo,5251,unprotected,,1893,25,25,0,7,9,0,0,4
48987476,Lecithocera parenthesis,2766,unprotected,,813,25,25,0,30,9,0,0,4
21246684,Dadaism,439012,sysop, infinity,75,25,25,0,3450,10,0,0,4
15530808,Create a wikipedia page,8685,sysop, infinity,99,25,25,0,43,10,0,0,4
10017626,Create pages,8585,sysop, infinity,99,25,25,0,54,10,0,0,4
44147205,Megachile natansiella,4135,unprotected,,687,25,25,0,5,10,0,0,4
37709114,Tachina defecta,3642,unprotected,,992,25,25,0,4,10,0,0,4
49329683,Otávio Bulgarelli,4770,unprotected,,1880,25,25,0,20,11,0,0,4
47357658,Yoav Bear,4649,unprotected,,2374,25,25,0,6,11,0,0,4
25837153,Ole Eirik Lerøy,10616,unprotected,,1530,25,25,2,35,12,0,0,4
27619680,Cymbovula,4324,unprotected,,2704,25,25,0,7,12,0,0,4
31282989,Anthidium placitum,3415,unprotected,,1437,25,25,5,5,12,0,0,4
42115299,Poliopastea obscura,2381,unprotected,,1141,25,25,2,0,12,0,0,4
42050806,Paranerita hyalinata,1752,unprotected,,1340,25,25,2,2,12,0,0,4
57257466,Club WWN,16376,autoconfirmed, infinity,62,25,25,0,46,13,0,0,4
30946717,Parliamentary Council,10952,unprotected,,3353,25,25,0,45,13,0,0,4
46959776,Holocacista varii,5233,unprotected,,2771,25,25,2,4,13,0,0,4
33815536,Mandi (disambiguation),4717,sysop, infinity,66,25,25,0,26,13,0,0,4
18269976,Nerkin Nedzhirlu,4367,unprotected,,1227,25,25,1,6,13,0,0,4
38444235,Mordella punctulata,3927,unprotected,,1223,25,25,0,3,13,0,0,4
40823804,Damias simillima,3686,unprotected,,906,25,25,1,2,13,0,0,4
37700191,Tachina casta,3076,unprotected,,1249,25,25,0,9,13,0,0,4
23965353,Okumoto,3034,unprotected,,302,25,25,0,8,13,0,0,4
479533,Costco Wholesale,121502,sysop, infinity,86,25,25,0,1602,14,0,0,4
9980370,Plasmodium mackerrasae,4014,unprotected,,2192,25,25,0,9,14,0,0,4
45427920,Nomada bicellularis,2950,unprotected,,1247,25,25,0,4,14,0,0,4
518685,Librarians,33498,sysop, infinity,112,25,25,0,97,15,0,0,4
6228117,Create an article,11141,sysop, infinity,99,25,25,0,40,15,0,0,4
35850154,Atractocerus,6131,unprotected,,3429,25,25,2,36,15,0,0,4
10219649,Fornelos Castle,3806,unprotected,,1101,25,25,0,10,15,0,0,4
25393419,Gabrce,3219,unprotected,,4293,25,25,0,3,15,0,0,4
45407022,Mohan Rathore,17257,sysop, infinity,103,25,25,0,13,16,0,0,4
6089022,Create article,11570,sysop, infinity,99,25,25,0,85,16,0,0,4
36070851,Javier Varela,5647,unprotected,,1284,25,25,1,10,16,0,0,4
29766505,Acrocercops camptochrysa,3815,unprotected,,813,25,25,0,1,16,0,0,4
29303586,Phyllonorycter purgantella,3648,unprotected,,1133,25,25,1,8,16,0,0,4
27534683,Vitis popenoei,10519,unprotected,,1733,25,25,3,33,17,0,0,4
17368384,Koumalo,4078,unprotected,,4761,25,25,0,2,17,0,0,4
4285279,Goolash,2257,sysop, infinity,74,25,25,0,7,17,0,0,4
55946404,Jimin (BTS),26285,sysop, infinity,118,25,25,0,17,18,0,0,4
41263448,Sonchus palmensis,12871,unprotected,,1986,25,25,0,83,18,0,0,4
46873549,Goudarz Davoudi,6495,unprotected,,4054,25,25,0,6,18,0,0,4
28780424,Cabrito Rock,5334,unprotected,,2219,25,25,0,8,18,0,0,4
43126077,Halomonas alimentaria,4137,unprotected,,2474,25,25,0,19,18,0,0,4
24933526,Likoma (moth),3649,unprotected,,1153,25,25,0,2,18,0,0,4
14524442,Trygve Moe (politician),2913,unprotected,,974,25,25,0,5,18,0,0,4
24929447,Finnish Congregational Church and Parsonage,7497,unprotected,,3295,25,25,0,17,19,0,0,4
35828882,Marco Gerini,6278,unprotected,,2109,25,25,0,25,19,0,0,4
24982975,Halo Waypoint,17944,sysop, infinity,97,25,25,0,36,20,0,0,4
40148695,Good Vibrations (miniseries),8588,unprotected,,2337,25,25,0,30,20,0,0,4
22150345,Mabra,5679,unprotected,,1574,25,25,1,12,20,0,0,4
22514340,Fami,18422,unprotected,,1770,25,25,0,43,21,0,0,4
28286210,Pascale Grand,4463,unprotected,,2558,25,25,0,21,21,0,0,4
25943239,Barbatula zetensis,3910,unprotected,,1029,25,25,4,8,22,0,0,4
29530235,Stanislav Hristov,3488,unprotected,,1491,25,25,0,9,22,0,0,4
42224880,Infrastructures,18510,sysop, infinity,64,25,25,0,59,23,0,0,4
47034910,Francisco Rodríguez Zegada,6787,unprotected,,3420,25,25,1,64,23,0,0,4
20041135,Arun Thakur,6768,unprotected,,3542,25,25,0,25,23,0,0,4
20581722,Stoner Lake,4934,unprotected,,2113,25,25,0,28,23,0,0,4
39972090,Maui Nui large-billed moa-nalo,13491,unprotected,,2713,25,25,4,105,24,0,0,4
36466994,Lelei Fonoimoana,7116,unprotected,,2338,25,25,1,50,24,0,0,4
20616758,Gobiodon acicularis,6133,unprotected,,1014,25,25,1,30,24,0,0,4
874932,Clowns,47329,autoconfirmed, infinity,70,25,25,0,197,25,0,0,4
288313,How to edit,39575,sysop, infinity,79,25,25,0,113,25,0,0,4
45381143,Merle Flowers,9582,unprotected,,2197,25,25,0,33,25,0,0,4
15566959,Stade des Ponts Jumeaux,8651,unprotected,,3012,25,25,0,15,25,0,0,4
45628340,List of Paraguayan women writers,8548,unprotected,,1697,25,25,0,22,25,0,0,4
19987646,Grande Enciclopédia Portuguesa e Brasileira,7422,unprotected,,1465,25,25,1,33,25,0,0,4
22506023,Ripton MacPherson,3588,unprotected,,1182,25,25,0,4,25,0,0,4
26245948,Hyperstrotia pervertens,3029,unprotected,,2193,25,25,4,4,25,0,0,4
41174481,Joe Ferras,7369,unprotected,,3757,25,25,1,14,27,0,0,4
31834988,Euselenops luniceps,5279,unprotected,,3571,25,25,2,32,27,0,0,4
2768539,Æthelwine of Abingdon,3532,unprotected,,1060,25,25,4,4,27,0,0,4
28415532,Theodore Robinson (cricketer),4109,unprotected,,5608,25,25,0,9,28,0,0,4
26755085,Curtitoma novajasemljensis,2534,unprotected,,3360,25,25,1,0,28,0,0,4
26135278,Madni Channel,1659,sysop, infinity,81,25,25,0,1,28,0,0,4
41310363,Clawdeen Wolf,18190,autoconfirmed, infinity,172,25,25,0,17,29,0,0,4
47248582,Macro Manuscript,14984,unprotected,,10524,25,25,0,57,29,0,0,4
23462281,"Round Hill, Alberta",14094,unprotected,,7014,25,25,2,75,29,0,0,4
44061394,The Suspect (1916 film),9930,unprotected,,2064,25,25,0,32,29,0,0,4
58881949,Just Future For Palestine Flotilla,5884,extendedconfirmed, infinity,81,25,25,0,24,29,0,0,4
33656016,1999 DFS Classic,5226,unprotected,,3715,25,25,0,1,29,0,0,4
59935860,Eiss Archive,4138,extendedconfirmed, infinity,4166,25,25,0,10,29,0,0,4
42530140,Peter Homa,16295,unprotected,,3463,25,25,1,103,30,0,0,4
23574596,In the Springtime of the Year,14242,unprotected,,1971,25,25,0,47,30,0,0,4
9016680,Yellow-crowned canary,13126,unprotected,,2376,25,25,2,97,30,0,0,4
11321469,Piastres affair,10870,unprotected,,2878,25,25,1,62,30,0,0,4
31771275,Black sea studios,1381,autoconfirmed, infinity,127,25,25,0,5,30,0,0,4
6112816,Garey Bridges,14763,unprotected,,3672,25,25,0,64,31,0,0,4
21052157,Aelita Schaeffer,3521,sysop, infinity,89,25,25,0,24,31,0,0,4
51038704,Grown (Little Mix song),7084,sysop, infinity,64,25,25,0,0,32,0,0,4
12375292,Las Vegas Garden of Love,15885,unprotected,,2040,25,25,1,30,34,0,0,4
33033798,Matzleinsdorf Protestant Cemetery,9669,unprotected,,5341,25,25,0,61,34,0,0,4
26919811,Harold Charles,8846,unprotected,,2400,25,25,1,24,34,0,0,4
22026811,Mario Valenzuela,13120,unprotected,,2892,25,25,0,36,35,0,0,4
20390920,Basatpur,8936,unprotected,,4213,25,25,0,20,35,0,0,4
64649638,Chen Rui,6154,sysop, infinity,63,25,25,0,347,35,0,0,4
59321256,International Confederation of Labor,23098,sysop, infinity,68,25,25,0,490,36,0,0,4
18087395,Keenan Christenson,7266,sysop, infinity,70,25,25,0,23,36,0,0,4
9822446,Citizens for an Alternative Tax System,10430,autoconfirmed, infinity,2224,25,25,1,32,37,0,0,4
1894958,Ergastulum,28043,unprotected,,4552,25,25,1,380,38,0,0,4
10959298,Reichsfilmarchiv,12721,unprotected,,3110,25,25,1,123,38,0,0,4
10368133,Tommy Neilson,6238,unprotected,,2860,25,25,0,28,38,0,0,4
6790948,Jhyali,14261,unprotected,,2031,25,25,0,211,39,0,0,4
13813194,"Columbia Township, Whitley County, Indiana",11824,unprotected,,5427,25,25,0,82,39,0,0,4
54503384,Beth Houlbrooke,4148,sysop, infinity,117,25,25,0,8,39,0,0,4
12203956,Apollo Justice,17513,sysop, infinity,101,25,25,0,672,40,0,0,4
16793427,"La Plata, Utah",14005,unprotected,,7329,25,25,0,93,40,0,0,4
22690279,Brock Obama,17201,autoconfirmed, infinity,116,25,25,0,51,41,0,0,4
71035,Centimeter,61882,sysop, infinity,66,25,25,0,159,42,0,0,4
37903493,Kollapur (Assembly constituency),39669,unprotected,,2613,25,25,0,666,43,0,0,4
24210765,Odomanti,12708,unprotected,,3456,25,25,4,80,44,0,0,4
32542946,Barry Hinckley,8320,sysop, infinity,112,25,25,0,9,44,0,0,4
37092694,University of Bunda Mulia,46974,unprotected,,11500,25,25,1,372,45,0,0,4
57706584,Mad Ghost Productions,37840,sysop, infinity,66,25,25,0,356,45,0,0,4
31091694,The Boy Who Talked to Badgers,24023,unprotected,,4083,25,25,0,289,45,0,0,4
1047999,Anti-Fascist Military Organisation,23841,extendedconfirmed, infinity,1192,25,25,1,108,45,0,0,4
41383046,Federico Gino,22428,unprotected,,3198,25,25,1,89,45,0,0,4
36754379,A Woman of Experience,21894,unprotected,,7001,25,25,0,93,45,0,0,4
17984532,Fred Forman,17745,unprotected,,11384,25,25,0,39,45,0,0,4
12152728,Uuno Turhapuro (film),13538,unprotected,,2873,25,25,0,70,45,0,0,4
4136289,Ali Mansour,8638,extendedconfirmed, infinity,106,25,25,0,13,45,0,0,4
42747526,Mario Maisonnave,10603,unprotected,,3519,25,25,2,57,46,0,0,4
12846126,Charlie Kelly (It's Always Sunny In Philadelphia character),1651,autoconfirmed, infinity,126,25,25,0,1,46,0,0,4
20152869,Natércia,10660,unprotected,,2251,25,25,1,24,47,0,0,4
45062342,IDF field hospital for Gazans,7279,extendedconfirmed, infinity,5233,25,25,0,25,47,0,0,4
3625538,Anahim Lake Airport,17696,unprotected,,2387,25,25,1,69,48,0,0,4
134834,"New Holland, South Dakota",10344,unprotected,,7928,25,25,1,81,49,0,0,4
53933362,Falcon 9 booster B1019,22800,sysop, infinity,98,25,25,0,37,50,0,0,4
352758,Akizuki Tanezane,7821,unprotected,,1741,25,25,1,78,51,0,0,4
2714393,Baqa'a refugee camp,1683606,extendedconfirmed, infinity,2728,25,25,3,202,52,0,0,4
25286692,International Journal of Clinical and Experimental Medicine,17743,extendedconfirmed, infinity,2996,25,25,3,103,53,0,0,4
13370334,Nandoni Dam,44049,unprotected,,3779,25,25,1,436,54,0,0,4
8610357,Siegerrebe,33129,unprotected,,6319,25,25,0,423,54,0,0,4
16488318,Brian Alford,14288,autoconfirmed, infinity,6523,25,25,1,57,55,0,0,4
10533356,Sky Trek International Air Lines,10174,unprotected,,5229,25,25,2,51,55,0,0,4
60974531,Christopher Walter Waitt,2900,sysop, infinity,75,25,25,0,0,55,0,0,4
7638618,Ganim,17679,extendedconfirmed, infinity,2629,25,25,0,117,57,0,0,4
27331968,Chester Yorton,156450,autoconfirmed, infinity,3396,25,25,1,1590,58,0,0,4
17518536,Ludwig Bausch,12760,unprotected,,2640,25,25,1,53,58,0,0,4
56813776,German retribution against Poles who helped Jews,17566,extendedconfirmed, infinity,75890,25,25,1,198,60,0,0,4
3430764,Ashot Danielyan,20368,unprotected,,4238,25,25,0,423,63,0,0,4
3177386,Disgusting,32768,extendedconfirmed, infinity,133,25,25,0,150,64,0,0,4
2352924,National Assembly (Burundi),50986,unprotected,,5256,25,25,2,503,65,0,0,4
25916220,Marcelo Palau,13188,unprotected,,3287,25,25,0,25,66,0,0,4
9669896,Virtual Global University,14186,unprotected,,6427,25,25,0,158,71,0,0,4
7457195,Ira Davenport (athlete),9848,unprotected,,3163,25,25,1,91,73,0,0,4
40379354,Lifehouse International Church Yokohama,5839,sysop, infinity,85,25,25,0,0,73,0,0,4
25240526,Jules Marion,4900,unprotected,,3543,25,25,3,19,74,0,0,4
35374720,Maurice Creek,35717,unprotected,,13486,25,25,0,357,75,0,0,4
2358245,Winner Take Nothing,67150,unprotected,,7398,25,25,0,991,76,0,0,4
23086950,Building Cities from Scratch,10288,autoconfirmed, infinity,91,25,25,0,27,78,0,0,4
25001251,Teemu Sippo,16685,unprotected,,7176,25,25,0,102,85,0,0,4
1518234,Model European Parliament,28385,unprotected,,11470,25,25,0,75,86,0,0,4
39710886,Amr Darrag,11813,unprotected,,8604,25,25,0,33,86,0,0,4
134907,"Badger, South Dakota",13004,unprotected,,11369,25,25,1,74,94,0,0,4
46597734,Ethnic cleansing of Zamojszczyzna by Nazi Germany,59843,extendedconfirmed, infinity,18763,25,25,1,437,95,0,0,4
63294536,Bryan Scott (quarterback),9778,extendedconfirmed, infinity,18873,25,25,2,150,97,0,0,4
46367671,Daniel Sokatch,16342,extendedconfirmed, infinity,5889,25,25,1,107,102,0,0,4
36610185,Boyce-Sneed feud,237,autoconfirmed, 2021-10-20T17:29:57Z,9553,25,25,3,204,102,0,0,4
45565029,Cali Thornhill DeWitt,101153,autoconfirmed, infinity,6566,25,25,0,776,104,0,0,4
9515417,Breitbart (surname),18939,autoconfirmed, infinity,588,25,25,0,58,105,0,0,4
41407242,Billie Sutton,158727,unprotected,,11125,25,25,0,1860,108,0,0,4
28144534,Paula Findlay,51626,unprotected,,5844,25,25,0,1776,109,0,0,4
3216787,Index.php,3464324,sysop, infinity,115,25,25,0,1590,111,0,0,4
8758865,Robert Zildjian,73265,unprotected,,3802,25,25,1,550,111,0,0,4
3547928,Geneva Conference (1973),29618,extendedconfirmed, infinity,4781,25,25,1,181,116,0,0,4
6521798,Dan Saleaumua,39753,unprotected,,7839,25,25,0,414,117,0,0,4
27686630,Brian Hook,136983,autoconfirmed, infinity,8868,25,25,1,745,119,0,0,4
62392122,Casualties of Israeli attacks on the Gaza Strip,6870,extendedconfirmed, infinity,43234,25,25,1,191,122,0,0,4
32107992,Boleto,143310,autoconfirmed, infinity,1522,25,25,2,1195,123,0,0,4
12795882,Dance with the Devil (Immortal Technique song),368517,sysop, infinity,75,25,25,0,554,147,0,0,4
48426720,United States Capitol cornerstone laying,65452,unprotected,,14590,25,25,0,405,150,0,0,4
62436900,2019 Israeli airstrikes in Iraq,31262,extendedconfirmed, infinity,16419,25,25,0,228,150,0,0,4
22479402,Controversies surrounding Robert Falcon Scott,66231,autoconfirmed, infinity,16343,25,25,2,1362,159,0,0,4
61039421,Jim Gardiner (Chicago politician),13522,extendedconfirmed, infinity,5015,25,25,0,277,159,0,0,4
56515671,Carnival Panorama,188062,autoconfirmed, infinity,17273,25,25,1,2698,160,0,0,4
51193173,Bhardwaj,84000,extendedconfirmed, 2023-06-01T17:29:03Z,1748,25,25,1,2668,162,0,0,4
3601027,CFAJ,2256,autoconfirmed, infinity,9482,25,25,1,114,174,0,0,4
6396686,Cleveland Clinic Lerner College of Medicine,64433,extendedconfirmed, infinity,105,25,25,0,163,183,0,0,4
49085710,Brandon Semenuk,128930,unprotected,,6726,25,25,0,1363,186,0,0,4
27819967,Campus Consortium,12170,autoconfirmed, infinity,5301,25,25,3,64,189,0,0,4
443566,Bronte International University,18220,autoconfirmed, infinity,7373,25,25,3,93,206,0,0,4
28923276,August 2010 West Bank shooting attack,23259,extendedconfirmed, infinity,22403,25,25,1,66,239,0,0,4
56517827,Greg Lindberg,94525,extendedconfirmed, infinity,27202,25,25,1,1017,247,0,0,4
3672641,Chesapeake and Ohio 614,78112,autoconfirmed, infinity,11109,25,25,4,1195,254,0,0,4
32918714,2011 Tel Aviv nightclub attack,34639,extendedconfirmed, infinity,23653,25,25,2,162,266,0,0,4
638295,Snufkin,481509,unprotected,,6334,25,25,1,6424,271,0,0,4
1449665,Burgeranch,60633,autoconfirmed, infinity,7897,25,25,4,556,278,0,0,4
62710643,Chennai Super Kings in 2021,166418,extendedconfirmed, 2022-07-07T14:08:46Z,23663,25,25,0,3438,281,0,0,4
38438250,Extreme Rising,72132,unprotected,,16393,25,25,3,346,284,0,0,4
53784982,Brace Belden,358775,autoconfirmed, 2021-08-23T14:15:42Z,14818,25,25,3,18894,295,0,0,4
759885,Darrell Armstrong,202412,unprotected,,19602,25,25,1,2470,297,0,0,4
39801801,Lil Snupe,219797,sysop, infinity,80,25,25,0,217,304,0,0,4
26295766,Etisalat (Sri Lanka),72971,unprotected,,6454,25,25,3,723,306,0,0,4
1205690,Darth Nihilus,61657,sysop, infinity,126,25,25,0,264,528,0,0,4
36844128,Chad Morris,970272,autoconfirmed, infinity,12911,25,25,0,3517,600,0,0,4
1572632,Channel 8 (Singapore),73091,autoconfirmed, infinity,4843,25,25,9,1511,1212,0,0,4
24885477,Garmin Arena,9785,unprotected,,552,25,25,2,20,12,1,1,4
60326470,Chori burger,10913,autoconfirmed, infinity,3622,25,25,3,227,20,1,1,4
48607656,Merid Wolde Aregay,10221,unprotected,,4136,25,25,0,93,20,1,1,4
46251723,Bayombong Cathedral,21549,unprotected,,6024,25,25,0,149,30,1,1,4
60492564,Israeli occupation of the Sinai Peninsula,3296,extendedconfirmed, infinity,6268,25,25,3,3116,50,1,1,4
876018,Aerial Common Sensor,27174,unprotected,,5138,25,25,1,148,68,1,1,4
11073490,Marawara District,19551,unprotected,,2135,25,25,1,189,83,1,1,4
10212088,USS Charleston (PG-51),34504,unprotected,,7178,25,25,0,428,85,1,1,4
30033296,"Bohol, Somaliland",384,autoconfirmed, 2022-04-14T18:32:50Z,4369,25,25,1,20,120,1,1,4
30015793,Blue Sky Solar Racing,18859,unprotected,,19161,25,25,1,43,138,1,1,4
21818682,Celia Ammerman,132474,autoconfirmed, infinity,9555,25,25,0,1053,171,1,1,4
31272990,2011 Jerusalem bus stop bombing,17571,extendedconfirmed, infinity,18910,25,25,3,42,328,1,1,4
55897845,2018 Novak Djokovic tennis season,125593,extendedconfirmed, infinity,42039,25,25,0,951,376,1,1,4
7927521,Burger King Specialty Sandwiches,106486,autoconfirmed, infinity,33025,25,25,7,1186,399,1,1,4
27849037,Laitse,11525,unprotected,,2580,25,25,0,49,22,2,1,4
5312220,American Coalition of Citizens with Disabilities,22043,unprotected,,9093,25,25,1,94,36,2,2,4
60298185,Coconut burger,22128,autoconfirmed, infinity,1940,25,25,4,235,46,2,2,4
8962423,CBS Theatrical Films,38188,autoconfirmed, 2022-12-14T03:05:27Z,5419,25,25,0,313,155,2,2,4
4887423,Huberman,8242,unprotected,,570,25,25,1,179,34,3,2,4
40403698,Kim Seong-yeon,16763,unprotected,,5484,25,25,1,586,46,3,3,4
16023751,List of Norwegian artists,90109,unprotected,,8731,25,25,3,623,114,3,1,4
17157507,Karen Atkinson (netball),21194,unprotected,,7043,25,25,1,74,56,4,2,4
61159281,Canada's Drag Race,1676050,extendedconfirmed, infinity,39786,25,25,18,23334,527,4,4,4
18315071,Minor Inscriptions of Kharavela,7815,unprotected,,8070,25,25,0,89,40,5,2,4
66062073,Humera massacre,10067,extendedconfirmed, infinity,476,25,25,0,2587,63,6,2,4
3168708,Alvechurch F.C.,139097,unprotected,,23536,25,25,4,1451,403,7,1,4
67414504,Bugha (gamer),13914,autoconfirmed, 2021-08-20T13:20:46Z,11438,25,25,3,18232,194,9,7,4
2509600,GE AC4400CW,266054,unprotected,,10377,25,25,3,4655,289,10,6,4
62681534,Binibining Pilipinas 2021,60153,autoconfirmed, infinity,18695,25,25,4,12140,949,13,3,4
56327325,George Washington 250th Anniversary half dollar,15009,extendedconfirmed, 2022-07-23T13:50:05Z,3371,25,25,2,495,54,16,8,4
65877810,Comics Guaranty,78806,autoconfirmed, infinity,87,25,25,0,65,1,0,0,5
64755374,Bombing of Lebanon (June 1981),13872,extendedconfirmed, infinity,147,25,25,0,51,2,0,0,5
18160512,Drew Pickles,19542,sysop, infinity,144,25,25,0,333,3,0,0,5
68056929,Foodporn,11439,extendedconfirmed, infinity,105,25,25,0,187,3,0,0,5
43715900,Boob (disambiguation),9730,autoconfirmed, infinity,96,25,25,0,41,3,0,0,5
35474005,"Varabad, Tehran",3342,unprotected,,1820,25,25,0,3,3,0,0,5
19543822,Coward,42985,sysop, infinity,143,25,25,0,233,4,0,0,5
