page_id,page_title,view_count,protection_level,protection_expiry,page_length,number_page_watchers,number_page_watchers_recent_edits,number_of_redirects,page_views_past_30days,total_edits,recent_number_of_edits,number_distinct_authors,number_categories,page_freshness
55998495,BitChute,1083369,autoconfirmed, infinity,25563,124,48,3,43345,941,24,14,6,2430
58738996,BitMEX,150050,autoconfirmed, infinity,6964,Fewer than 30 watchers,,4,6611,124,11,2,6,2431
5512964,Bitch,638099,autoconfirmed, infinity,2149,185,9,11,3339,550,0,0,,2432
52934106,Bitch (insult),542148,autoconfirmed, infinity,44,175,20,0,1027,1,0,0,,2433
48097,Bitch (slang),1461940,autoconfirmed, infinity,38455,227,21,25,34926,2851,3,3,13,2434
44892593,Bitcoin faucet,277206,autoconfirmed, infinity,82,31,5,0,471,214,0,0,3,2435
47594008,Björn Höcke,308249,autoconfirmed, 2023-03-01T09:55:53Z,18647,37,5,2,3555,539,5,4,16,2436
44115852,Blac Chyna,14270977,autoconfirmed, infinity,11075,103,17,4,72308,1078,7,4,9,2437
49133452,BlackLight Power,19962,autoconfirmed, infinity,51,124,31,0,9,1,0,0,,2438
380143,Black Beauty,1692713,autoconfirmed, infinity,28132,100,9,1,13745,890,0,0,15,2439
440044,Black Dahlia,12952554,autoconfirmed, infinity,73272,517,32,22,106292,4316,5,3,19,2440
4501,Black Death,24490680,autoconfirmed, infinity,123251,1406,111,14,241686,10671,16,9,27,2441
4634611,Black Disciples,1512638,autoconfirmed, 2025-08-22T17:19:37Z,6836,85,16,3,31824,1233,0,0,9,2442
397106,Black English,49959,autoconfirmed, infinity,116,Fewer than 30 watchers,,0,58,35,0,0,3,2443
210453,Black Eyed Peas,1822339,autoconfirmed, infinity,52399,399,34,20,94589,9243,2,2,28,2444
1906868,Black Hebrew Israelites,3943285,autoconfirmed, infinity,53164,332,39,13,39004,3112,4,2,8,2445
1030599,Black History Month,2816859,autoconfirmed, infinity,26287,178,20,6,6660,2005,1,1,11,2446
44751865,Black Lives Matter,14554774,autoconfirmed, infinity,245575,643,137,17,109511,4504,16,10,21,2447
41677925,Black Panther (film),34406460,autoconfirmed, 2022-02-27T15:36:46Z,295279,375,96,11,162559,4285,4,4,26,2448
23278339,Black Panther Party,11471410,autoconfirmed, infinity,133012,728,60,14,88085,7406,12,9,27,2449
4314,Black Sabbath,10827631,autoconfirmed, infinity,156395,637,59,16,137292,9537,3,3,26,2450
320453,Black Stone,3561373,autoconfirmed, infinity,38811,287,24,15,40637,1961,0,0,13,2451
28150733,Black Veil Brides,2654634,autoconfirmed, infinity,88871,276,7,13,20957,2897,8,2,17,2452
37497391,Black Widow (2021 film),2778296,autoconfirmed, 2021-09-14T14:06:58Z,190535,203,131,5,1650277,3708,373,54,17,2453
4650,Black hole,17993925,autoconfirmed, infinity,153189,2135,144,22,153143,7913,10,7,23,2454
241617,Black magic,3643225,autoconfirmed, infinity,19467,393,34,8,49346,1613,2,2,18,2455
2350760,Black mamba,4833329,autoconfirmed, infinity,44988,215,18,12,41860,5490,2,2,13,2456
888419,Black man,20236,autoconfirmed, infinity,98,Fewer than 30 watchers,,0,49,90,0,0,8,2457
4745,Black people,4723118,autoconfirmed, infinity,117691,834,61,40,48965,8972,3,3,28,2458
34561548,Black person,17951,autoconfirmed, infinity,90,Fewer than 30 watchers,,0,90,9,0,0,6,2459
31771275,Black sea studios,1381,autoconfirmed, infinity,127,Fewer than 30 watchers,,0,5,30,0,0,4,2460
65426,Black supremacy,1144685,autoconfirmed, infinity,12120,260,37,8,12849,2975,11,6,7,2461
12531659,Black woman,18277,autoconfirmed, infinity,89,Fewer than 30 watchers,,0,19,11,0,0,7,2462
4572,Blackbeard,8494221,autoconfirmed, infinity,71783,492,54,8,92481,4981,0,0,20,2463
298599,Blackburn Rovers F.C.,4581901,autoconfirmed, infinity,78192,137,18,11,72531,6840,18,8,11,2464
167721,Blackfoot Confederacy,1935230,autoconfirmed, infinity,82748,233,27,19,15448,2637,6,3,28,2465
50949525,Blackpink,8762637,autoconfirmed, infinity,146324,374,94,15,246555,4422,14,10,22,2466
2374439,Blacks (disambiguation),15003,autoconfirmed, infinity,546,Fewer than 30 watchers,,0,172,206,0,0,,2467
145092,Blacksmith,1906323,autoconfirmed, infinity,46736,175,10,11,18255,2937,1,1,19,2468
10468424,Blah,101717,autoconfirmed, infinity,2083,97,5,16,293,422,0,0,,2469
56854425,Blaire White,1197836,autoconfirmed, infinity,14102,73,28,2,34320,699,11,6,8,2470
4068,Blaise Pascal,3856695,autoconfirmed, infinity,51360,530,32,8,33586,4676,2,1,51,2471
10567534,Blake Griffin,8233943,autoconfirmed, infinity,98344,119,20,3,70193,3104,2,2,15,2472
2265561,Blake Lively,33391217,autoconfirmed, infinity,64453,409,37,2,458736,4111,6,6,24,2473
143182,Blank,162819,autoconfirmed, infinity,1498,32,There may or may not be a watching user visiting recent edits,4,430,716,1,1,,2474
892714,Blanket,617125,autoconfirmed, 2025-11-05T10:33:59Z,5199,83,4,6,3933,1215,1,1,15,2475
1020992,Bleiburg repatriations,476684,autoconfirmed, 2022-03-20T18:07:45Z,129481,114,16,4,4735,2120,1,1,17,2476
30805018,Blessed Martyrs of Drina,21752,autoconfirmed, 2022-06-10T14:21:26Z,21045,Fewer than 30 watchers,,2,306,171,0,0,17,2477
3433,Blindness,856071,autoconfirmed, infinity,205,121,4,0,3977,1997,0,0,11,2478
4548,Blizzard,1679871,autoconfirmed, infinity,38830,189,20,5,10153,4211,0,0,11,2479
60378597,Blobfish,2184738,autoconfirmed, infinity,575,106,10,2,3060,11,0,0,,2480
44065971,Blockchain,15778377,autoconfirmed, infinity,108859,960,146,24,121527,3339,1,1,19,2481
41594749,Blockchain.com,373677,autoconfirmed, infinity,19841,68,23,3,24901,322,6,4,3,2482
33645,Blog,8755574,autoconfirmed, infinity,68346,1385,55,100,85851,7073,4,3,29,2483
304875,Blogger (service),2208203,autoconfirmed, infinity,24207,369,21,16,39989,2229,1,1,16,2484
443498,Blond,3553847,autoconfirmed, infinity,70687,348,34,66,26035,6367,2,2,19,2485
3997,Blood,5526689,autoconfirmed, infinity,59415,549,43,24,37694,5709,0,0,23,2486
6465554,Blood-Horse magazine List of the Top 100 U.S. Racehorses of the 20th Century,240266,autoconfirmed, infinity,6477,Fewer than 30 watchers,,5,1666,523,0,0,,2487
10816091,BloodRayne,496208,autoconfirmed, infinity,4555,77,4,15,5196,270,1,1,,2488
34307907,BloodRayne: Betrayal,136932,autoconfirmed, 2022-04-27T04:14:39Z,13198,Fewer than 30 watchers,,1,2953,232,0,0,9,2489
59520441,BloodRayne (franchise),78732,autoconfirmed, infinity,41,Fewer than 30 watchers,,0,45,2,0,0,,2490
59579277,BloodRayne (series),57355,autoconfirmed, infinity,41,Fewer than 30 watchers,,0,191,1,0,0,,2491
875529,BloodRayne (video game),114690,autoconfirmed, infinity,17161,73,5,1,3744,1147,0,0,9,2492
1050479,BloodRayne 2,211863,autoconfirmed, 2024-12-30T19:25:46Z,11156,33,6,4,2176,510,0,0,8,2493
36494426,Blood (In This Moment song),31859,autoconfirmed, infinity,8015,Fewer than 30 watchers,,0,204,125,0,0,8,2494
486550,Blood curse,198106,autoconfirmed, infinity,7302,39,9,6,2415,314,2,2,2,2495
2163572,Blood libel against Jews,79047,autoconfirmed, infinity,25,68,68,0,807,840,0,0,,2496
232216,Bloods,9541559,autoconfirmed, infinity,22132,363,32,11,96076,4922,0,0,9,2497
11137057,BlueWare,14764,autoconfirmed, infinity,4993,Fewer than 30 watchers,,3,46,123,0,0,8,2498
4832611,Blue Christmas (song),441523,autoconfirmed, 2021-09-12T17:45:54Z,15026,34,9,1,1463,559,0,0,24,2499
48725772,Blue Lives Matter,1585830,autoconfirmed, infinity,12640,103,29,3,22799,480,0,0,9,2500
26213251,Blue Whale,457842,autoconfirmed, infinity,105,127,127,0,123,4,0,0,7,2501
53647915,Blue Whale Challenge,2499355,autoconfirmed, infinity,49678,229,14,6,35101,1000,3,2,12,2502
27622138,Bluehost,388962,autoconfirmed, 2022-01-22T02:29:56Z,8136,52,7,1,10259,551,3,3,,2503
54611700,Bluey (2018 TV series),1419509,autoconfirmed, 2022-01-23T13:06:17Z,94954,67,39,5,85757,1237,11,10,8,2504
162798,Bluto,742811,autoconfirmed, 2021-11-20T00:19:25Z,17605,48,2,3,8801,771,9,2,9,2505
7050335,Bo Lozoff,32182,autoconfirmed, infinity,4577,Fewer than 30 watchers,,1,211,233,0,0,15,2506
3996,Boat,1746218,autoconfirmed, infinity,16846,251,21,9,16240,4795,3,3,17,2507
853432,Bob,332902,autoconfirmed, infinity,3100,106,6,6,2233,3480,0,0,,2508
2099769,Bob Baffert,1521627,autoconfirmed, 2021-09-08T09:45:37Z,30175,47,27,0,4389,955,1,1,9,2509
343327,Bob Barker,7434251,autoconfirmed, infinity,41587,252,36,7,88832,3349,5,4,21,2510
14522707,Bob Bratina,60291,autoconfirmed, infinity,32029,Fewer than 30 watchers,,0,569,244,1,1,12,2511
5424091,Bob Cicherillo,74054,autoconfirmed, 2022-01-07T20:36:01Z,5333,Fewer than 30 watchers,,0,1406,255,0,0,13,2512
55846,Bob Dole,6529462,autoconfirmed, infinity,87021,218,36,10,66955,4736,12,7,30,2513
17179344,Bob Kinnear,13969,autoconfirmed, infinity,5404,Fewer than 30 watchers,,0,32,54,0,0,2,2514
992332,Bob Larson,288635,autoconfirmed, infinity,11498,58,4,5,3102,434,0,0,17,2515
513303,Bob Lazar,4761418,autoconfirmed, 2023-03-22T04:18:04Z,22247,282,59,6,55700,2525,0,0,9,2516
8239846,Bob Marley,26637030,autoconfirmed, infinity,90251,1172,61,21,267751,6672,8,6,48,2517
694313,Bob Menendez,1765074,autoconfirmed, infinity,164250,143,21,11,14249,2364,0,0,22,2518
50436882,Bob Ross,22901841,autoconfirmed, infinity,37865,440,44,9,197249,4176,5,4,22,2519
437544,Bob Saget,5869302,autoconfirmed, infinity,23588,221,13,6,56421,3999,2,1,17,2520
614427,Bob Uecker,2491733,autoconfirmed, infinity,25917,74,8,1,39309,1079,2,2,12,2521
356970,Bob the Builder,2270693,autoconfirmed, infinity,25838,169,30,12,26185,4051,7,5,17,2522
56693098,Bob the Builder (2015 TV series),158010,autoconfirmed, 2021-12-06T19:32:52Z,7943,38,14,1,3284,522,5,3,6,2523
23709878,Bob the Goon,3187,autoconfirmed, infinity,37,Fewer than 30 watchers,,0,2,21,0,0,,2524
18369017,Bobby Kotick,714698,autoconfirmed, infinity,27855,60,14,3,87796,804,3,3,8,2525
43513621,Bobby Shmurda,10217770,autoconfirmed, infinity,39721,167,19,5,72517,2621,5,5,15,2526
30857675,Bobby Trendy,143094,autoconfirmed, infinity,4986,40,There may or may not be a watching user visiting recent edits,1,1305,850,0,0,9,2527
24461606,Bocadillo,227002,autoconfirmed, infinity,6674,Fewer than 30 watchers,,1,2183,181,0,0,6,2528
1610318,Bochasanwasi Akshar Purushottam Swaminarayan Sanstha,443843,autoconfirmed, infinity,68985,82,24,12,8156,2401,1,1,11,2529
3788,Body,492760,autoconfirmed, infinity,3787,101,4,8,2226,1050,1,1,,2530
18933266,Boeing,7795113,autoconfirmed, 2021-09-14T18:18:38Z,53878,607,48,38,75489,4919,10,7,21,2531
47013579,Boeing 737 Original,3908,autoconfirmed, infinity,41,178,8,0,34,15,0,0,,2532
1293592,Boeing YB-40 Flying Fortress,294912,autoconfirmed, infinity,17315,44,9,9,3457,315,0,0,10,2533
5108785,Bohemia (rapper),1485165,autoconfirmed, 2022-02-20T11:24:00Z,24072,109,6,16,14907,4070,0,0,,2534
66232019,"Bohol, Somalia",6599,autoconfirmed, 2022-04-14T18:32:50Z,78,Fewer than 30 watchers,,0,7,1,0,0,3,2535
30033296,"Bohol, Somaliland",384,autoconfirmed, 2022-04-14T18:32:50Z,4369,Fewer than 30 watchers,,1,20,120,1,1,4,2536
2216909,Boi (slang),987169,autoconfirmed, infinity,7177,90,13,4,8496,935,0,0,3,2537
3719867,Boiled egg,1773707,autoconfirmed, 2024-06-29T12:11:25Z,21102,81,7,21,14853,1127,0,0,11,2538
7912316,Boku no Pico,5303813,autoconfirmed, 2021-12-26T09:26:05Z,13524,109,9,7,81099,1583,4,3,12,2539
1606985,"Bol, Croatia",94866,autoconfirmed, infinity,7130,Fewer than 30 watchers,,2,1610,240,0,0,,2540
42226933,Bold,83292,autoconfirmed, infinity,116,Fewer than 30 watchers,,0,273,32,0,0,5,2541
32107992,Boleto,143310,autoconfirmed, infinity,1522,Fewer than 30 watchers,,2,1195,123,0,0,4,2542
2017211,Bolt (2008 film),2102010,autoconfirmed, infinity,30907,188,17,13,27390,1985,3,3,16,2543
352418,Bolton,1269884,autoconfirmed, infinity,85986,102,14,7,13202,2954,2,2,25,2544
47628,Bomb,1294406,autoconfirmed, infinity,30037,239,14,11,10397,4641,0,0,22,2545
21967618,Bomis,888104,autoconfirmed, infinity,79087,150,18,20,12189,1353,5,3,11,2546
63123,Bon Jovi,9141023,autoconfirmed, infinity,81779,389,37,21,88469,8458,1,1,27,2547
206407,Bondage and discipline,6659,autoconfirmed, infinity,18,Fewer than 30 watchers,,0,38,2,0,0,,2548
5733943,Bondage and domination,1399,autoconfirmed, infinity,18,Fewer than 30 watchers,,0,4,2,0,0,,2549
51992746,Bondage cuff,428,autoconfirmed, infinity,27,Fewer than 30 watchers,,0,10,2,0,0,,2550
51992653,Bondage equipment,49861,autoconfirmed, infinity,36,Fewer than 30 watchers,,0,356,3,0,0,,2551
2103645,Bondage hook,23367,autoconfirmed, infinity,36,Fewer than 30 watchers,,0,173,96,0,0,,2552
4804532,Bondage hooks,1729,autoconfirmed, infinity,36,Fewer than 30 watchers,,0,7,10,0,0,,2553
606863,Boner,192179,autoconfirmed, infinity,784,Fewer than 30 watchers,,2,1139,971,0,0,,2554
38314,Bong,2042796,autoconfirmed, infinity,12585,190,9,12,27499,4420,0,0,11,2555
572460,Bongbong Marcos,1037190,autoconfirmed, infinity,81432,79,13,11,22964,1000,2,2,19,2556
76772,Bono,7621949,autoconfirmed, infinity,109489,419,31,8,84380,6496,8,7,40,2557
55800618,Bontle Modiselle,155083,autoconfirmed, 2022-01-15T21:43:26Z,12133,Fewer than 30 watchers,,1,5292,153,2,1,6,2558
24579707,Bonus Jack,40420,autoconfirmed, infinity,5012,Fewer than 30 watchers,,1,198,112,0,0,2,2559
1104035,Boob,611925,autoconfirmed, infinity,1153,37,7,3,5561,237,0,0,,2560
43715900,Boob (disambiguation),9730,autoconfirmed, infinity,96,Fewer than 30 watchers,,0,41,3,0,0,5,2561
19543748,Boobs,407737,autoconfirmed, infinity,83,Fewer than 30 watchers,,0,2718,38,0,0,5,2562
223034,Booby,918503,autoconfirmed, infinity,10285,84,10,6,11990,1091,2,1,13,2563
64122428,Boogaloo movement,3338607,autoconfirmed, 2021-08-18T16:37:16Z,105409,188,61,8,35026,1056,2,2,10,2564
3589972,Booger McFarland,2460820,autoconfirmed, 2021-08-23T03:47:25Z,12760,Fewer than 30 watchers,,1,7064,485,0,0,10,2565
52458565,Boogie2988,869267,autoconfirmed, infinity,20726,60,14,1,14582,815,1,1,10,2566
452890,Boohbah,659262,autoconfirmed, infinity,25805,84,12,10,7114,2678,21,6,7,2567
3778,Book,4662613,autoconfirmed, infinity,62998,603,56,9,45907,5911,4,2,27,2568
4381,Book of Ruth,1530720,autoconfirmed, 2021-10-08T16:17:31Z,19275,187,25,12,12444,1715,17,9,10,2569
30864128,Book swapping,72626,autoconfirmed, infinity,3044,32,2,4,398,508,1,1,3,2570
37242,Booker T. Washington,5418567,autoconfirmed, infinity,91904,416,43,14,36907,4763,13,5,50,2571
4359,Boomerang,2067916,autoconfirmed, infinity,46298,218,15,7,19706,2913,0,0,28,2572
59622045,Boomerang (TV channel),1162047,autoconfirmed, infinity,53,151,23,0,572,1,0,0,,2573
712500,Boomerang (TV network),649491,autoconfirmed, infinity,48446,202,31,34,21906,3578,2,1,15,2574
2096702,Bop It,812231,autoconfirmed, infinity,42240,46,7,12,9436,1495,0,0,14,2575
3887772,Borama,130596,autoconfirmed, infinity,17738,39,5,5,1343,1084,3,2,9,2576
235534,Boredom,1298286,autoconfirmed, infinity,36145,249,20,12,12430,2761,1,1,17,2577
59254038,"Borek, Iraq",433,autoconfirmed, infinity,4929,Fewer than 30 watchers,,1,17,27,0,0,10,2578
66092693,Borek (Iraq),2611,autoconfirmed, infinity,72,Fewer than 30 watchers,,0,13,1,0,0,3,2579
234869,Boring,96339,autoconfirmed, infinity,1246,Fewer than 30 watchers,,1,379,500,0,0,,2580
2387461,Boris Diaw,1054394,autoconfirmed, infinity,25519,31,4,3,11607,779,0,0,15,2581
19065069,Boris Johnson,29744190,autoconfirmed, infinity,305209,646,154,31,446017,10534,54,22,37,2582
28996012,Born This Way (album),1761224,autoconfirmed, infinity,212551,160,16,22,20952,4698,16,8,89,2583
32017003,Born This Way Ball,509237,autoconfirmed, infinity,86303,52,3,7,3201,4625,0,0,10,2584
3755,Boron,4689212,autoconfirmed, 2021-11-09T11:58:11Z,98216,293,26,12,29446,3397,4,3,20,2585
331715,Borussia Dortmund,11714935,autoconfirmed, infinity,102626,168,30,10,183227,6131,20,10,16,2586
61538411,Boscastle flood of 2004,283384,autoconfirmed, infinity,51,30,6,0,495,1,0,0,,2587
3463,Bosnia and Herzegovina,11386552,autoconfirmed, infinity,192807,615,76,50,175973,10556,22,6,37,2588
18600876,Bosniaks,1788535,autoconfirmed, infinity,146444,234,18,35,25610,6015,4,3,36,2589
53850690,Bosnian genocide denial,68767,autoconfirmed, 2022-03-20T18:08:00Z,99250,30,19,1,2796,468,1,1,20,2590
3777541,Bosnian pyramid claims,953540,autoconfirmed, 2021-09-12T18:01:30Z,35451,208,22,14,17873,2311,0,0,16,2591
17293955,Bossy (Lindsay Lohan song),67338,autoconfirmed, infinity,12195,Fewer than 30 watchers,,1,412,825,0,0,8,2592
24437894,Boston,12408262,autoconfirmed, 2021-09-08T19:25:41Z,206482,1113,98,60,141257,12951,14,11,41,2593
26349082,"Boston, Massachusetts",1214887,autoconfirmed, infinity,84,568,568,0,14448,7,0,0,3,2594
82254,Boston Massacre,3800708,autoconfirmed, infinity,44585,342,23,12,24752,5356,3,3,11,2595
4339,Boston Red Sox,6376683,autoconfirmed, infinity,151666,669,33,39,78517,8274,13,6,18,2596
4608353,Boston Tea Party,6330825,autoconfirmed, infinity,45729,421,24,19,41062,3374,1,1,16,2597
228744,Bottle,562788,autoconfirmed, infinity,10101,80,5,7,4049,1402,3,2,12,2598
55532,Bottom (BDSM),339184,autoconfirmed, infinity,77,62,10,0,1579,172,0,0,4,2599
159855,Bow Wow (rapper),7278415,autoconfirmed, infinity,42524,308,15,26,76301,5395,2,2,20,2600
4248,Bowls,1118669,autoconfirmed, infinity,25074,109,6,14,11855,1409,1,1,21,2601
81493,Bowser (character),1753319,autoconfirmed, 2022-04-30T17:36:58Z,33390,237,28,25,22072,7331,3,3,17,2602
51264996,Box Cricket League,764868,autoconfirmed, infinity,46380,Fewer than 30 watchers,,4,8052,303,1,1,7,2603
334785,Box jellyfish,3145868,autoconfirmed, 2021-09-21T10:22:04Z,32886,149,11,12,41596,2358,3,3,12,2604
4304173,Boxing pound for pound rankings,1441181,autoconfirmed, infinity,10995,53,9,3,22038,3235,5,2,2,2605
194253,Boy,1195118,autoconfirmed, infinity,23215,185,31,13,8628,2603,1,1,20,2606
4673,Boy band,2674402,autoconfirmed, infinity,49305,171,24,12,34448,5070,1,1,11,2607
36610185,Boyce-Sneed feud,237,autoconfirmed, 2021-10-20T17:29:57Z,9553,Fewer than 30 watchers,,3,204,102,0,0,4,2608
63278837,Boycott against Xiao Zhan Incident,145893,autoconfirmed, infinity,13800,Fewer than 30 watchers,,2,11030,279,0,0,3,2609
572511,Boyfriend,877795,autoconfirmed, infinity,5198,136,12,7,19380,1509,0,0,4,2610
47718400,Boyka: Undisputed,1843427,autoconfirmed, infinity,6963,Fewer than 30 watchers,,4,28507,142,1,1,6,2611
48624484,Boyka: Undisputed IV,54184,autoconfirmed, infinity,47,Fewer than 30 watchers,,0,5,1,0,0,,2612
42103819,Boyko Borisov,636661,autoconfirmed, 2021-08-18T21:20:22Z,65544,67,17,7,9630,1572,2,2,24,2613
621513,Boyzone,2119559,autoconfirmed, infinity,43191,99,4,7,22664,2362,6,5,27,2614
52587522,"Bozan, Iraq",9386,autoconfirmed, infinity,7536,Fewer than 30 watchers,,2,41,53,0,0,9,2615
53784982,Brace Belden,358775,autoconfirmed, 2021-08-23T14:15:42Z,14818,Fewer than 30 watchers,,3,18894,295,0,0,4,2616
20598015,Brachiosaurus,2065903,autoconfirmed, infinity,116090,158,27,11,24094,1757,0,0,12,2617
44849,Brad Pitt,36765501,autoconfirmed, infinity,153105,1101,53,5,416934,9708,9,7,39,2618
57802185,Brad Raffensperger,589799,autoconfirmed, 2021-09-21T22:21:07Z,41020,45,21,4,4971,404,0,0,6,2619
23861381,Bradford,1986999,autoconfirmed, infinity,155652,159,17,17,22107,4711,42,9,45,2620
353103,Bradley,249634,autoconfirmed, infinity,8784,31,There may or may not be a watching user visiting recent edits,1,1853,804,0,0,4,2621
31661086,Bradley Beal,2378312,autoconfirmed, 2021-08-26T03:21:18Z,49568,45,11,4,61945,1478,23,11,9,2622
365352,Bradley Cooper,32988038,autoconfirmed, infinity,129929,417,38,2,293845,5162,8,3,28,2623
40745275,Bradley Manning,280899,autoconfirmed, infinity,108,366,35,0,418,9,0,0,7,2624
38364853,Brady Haran,677059,autoconfirmed, infinity,26158,85,11,14,5440,800,5,5,12,2625
7986069,Brady Hoke,915899,autoconfirmed, infinity,39810,56,5,2,3982,1114,0,0,8,2626
3717,Brain,4749441,autoconfirmed, infinity,121362,982,65,16,25620,6718,2,2,13,2627
13624643,Branch Wars,169976,autoconfirmed, infinity,7972,Fewer than 30 watchers,,0,1757,338,0,0,7,2628
3341046,Branding (BDSM),35762,autoconfirmed, infinity,79,Fewer than 30 watchers,,0,298,36,0,0,2,2629
46504013,Brandon Ingram,3623754,autoconfirmed, 2021-11-10T08:08:49Z,54988,42,8,3,24989,840,0,0,10,2630
1433549,Bratz Babyz,95213,autoconfirmed, infinity,7109,Fewer than 30 watchers,,5,860,627,0,0,3,2631
28934195,Brauer College Warrnambool,2942,autoconfirmed, infinity,28,Fewer than 30 watchers,,0,4,1,0,0,,2632
33907003,Braun Strowman,8307497,autoconfirmed, 2023-04-15T17:04:34Z,131149,111,21,6,91428,3290,6,5,10,2633
54330116,Brawl Stars,1639498,autoconfirmed, 2025-10-26T13:00:44Z,27530,100,19,3,19712,2488,5,3,7,2634
3383,Brazil,25353687,autoconfirmed, infinity,258500,1467,106,20,300141,17261,27,17,47,2635
21975103,Brazil-Israel relations,2051,autoconfirmed, infinity,33401,31,There may or may not be a watching user visiting recent edits,10,419,160,4,4,8,2636
36969,Bread,4054579,autoconfirmed, infinity,49970,386,27,21,34860,6649,4,4,15,2637
1369965,Breaking Benjamin,3333190,autoconfirmed, infinity,99826,234,15,15,28273,7263,1,1,20,2638
2828238,Breaking the Silence (non-governmental organization),146420,autoconfirmed, infinity,62076,95,5,2,1301,850,2,2,22,2639
17303057,Breakout (Miley Cyrus album),493008,autoconfirmed, infinity,72099,51,5,9,6197,4341,1,1,53,2640
32294968,Breakout (album),4776,autoconfirmed, infinity,79,Fewer than 30 watchers,,0,1,4,0,0,3,2641
4489,Breast,6503766,autoconfirmed, infinity,56513,1030,43,36,69031,5771,4,4,29,2642
64431058,Breathe: Into the Shadows,730618,autoconfirmed, infinity,11377,Fewer than 30 watchers,,1,15163,123,0,0,2,2643
20903424,Breathing,1833997,autoconfirmed, 2022-05-18T16:41:46Z,41276,203,32,21,12697,2228,0,0,12,2644
9515417,Breitbart (surname),18939,autoconfirmed, infinity,588,Fewer than 30 watchers,,0,58,105,0,0,4,2645
9515423,Breitbart News,5146468,autoconfirmed, infinity,126156,294,43,16,19361,2377,6,4,10,2646
8208639,Brenda Dervin,31242,autoconfirmed, infinity,3705,Fewer than 30 watchers,,1,98,100,0,0,14,2647
1067455,Brendan Eich,1265428,autoconfirmed, 2022-03-30T20:56:59Z,29030,146,23,1,14669,1019,6,4,18,2648
28923620,Brendan Emmett Quigley,22063,autoconfirmed, infinity,4224,Fewer than 30 watchers,,0,128,97,0,0,6,2649
1603756,Brendan Fevola,684619,autoconfirmed, infinity,36881,Fewer than 30 watchers,,2,4147,1011,1,1,15,2650
7144873,Brendon Urie,8295160,autoconfirmed, infinity,38327,338,13,9,49466,3866,3,1,21,2651
59948827,Brent Rivera,752085,autoconfirmed, infinity,12532,Fewer than 30 watchers,,1,26245,378,3,3,9,2652
2268744,Brentwood College School,55882,autoconfirmed, infinity,14095,Fewer than 30 watchers,,1,470,856,0,0,15,2653
4920175,Brett Favre,10394085,autoconfirmed, infinity,159422,311,18,13,55795,7877,14,3,19,2654
21816987,Brett Kavanaugh,12516423,autoconfirmed, 2021-12-19T11:23:30Z,207900,290,50,14,50588,2881,16,10,19,2655
28959885,Brett Salisbury,33294,autoconfirmed, infinity,7254,Fewer than 30 watchers,,2,109,190,0,0,5,2656
4410,Brewing,1847909,autoconfirmed, infinity,110606,190,14,64,14765,1611,0,0,13,2657
3173243,Brian,738114,autoconfirmed, infinity,15498,78,6,2,5224,1797,2,2,4,2658
16488318,Brian Alford,14288,autoconfirmed, infinity,6523,Fewer than 30 watchers,,1,57,55,0,0,4,2659
12235864,Brian Bell (American football),25623,autoconfirmed, 2021-10-11T01:43:00Z,3226,Fewer than 30 watchers,,1,4104,115,21,17,9,2660
30423960,Brian Eddie Reynolds,3576,autoconfirmed, infinity,30,Fewer than 30 watchers,,0,6,95,0,0,,2661
15917631,Brian Goldner,149404,autoconfirmed, 2021-11-06T15:17:17Z,5735,Fewer than 30 watchers,,1,5411,136,22,13,3,2662
55858650,Brian H. Hook,42356,autoconfirmed, infinity,41,Fewer than 30 watchers,,0,77,1,0,0,,2663
27686630,Brian Hook,136983,autoconfirmed, infinity,8868,Fewer than 30 watchers,,1,745,119,0,0,4,2664
28024577,Brian Houston (pastor),696127,autoconfirmed, infinity,17390,44,8,0,30151,596,9,2,21,2665
13400372,Brian Keenan (Irish republican),126465,autoconfirmed, 2021-12-14T12:04:29Z,20365,Fewer than 30 watchers,,1,1886,297,0,0,8,2666
615829,Brian Laudrup,1144108,autoconfirmed, infinity,56605,39,4,2,13115,1069,1,1,18,2667
4169953,Brian MacLeod (Canadian musician),79608,autoconfirmed, infinity,5670,Fewer than 30 watchers,,0,996,126,0,0,15,2668
31302974,Brian O'Conner,1576520,autoconfirmed, infinity,29438,43,11,3,120635,344,0,0,5,2669
2434904,Brian Posehn,1605723,autoconfirmed, infinity,30807,83,2,9,19418,2203,1,1,19,2670
1959211,Brian Scalabrine,2327683,autoconfirmed, infinity,24533,57,4,2,22200,1885,1,1,8,2671
4526,Brick,2554143,autoconfirmed, infinity,45015,186,23,20,21303,2957,0,0,16,2672
1697141,Bridgette Wilson,3639090,autoconfirmed, infinity,9631,95,11,8,47628,579,2,1,21,2673
1339248,Brie Larson,29795449,autoconfirmed, infinity,120958,312,47,5,196341,3692,16,7,27,2674
40282742,Brigada Mass Media Corporation,99212,autoconfirmed, infinity,15092,Fewer than 30 watchers,,14,814,830,2,1,3,2675
201918,Brigadier,990899,autoconfirmed, infinity,17834,76,9,4,11833,495,0,0,16,2676
54905201,Brigette Lundy-Paine,2914238,autoconfirmed, 2021-09-30T12:59:29Z,8567,50,15,0,258123,483,9,4,7,2677
6067004,Brigitte Gabriel,1430187,autoconfirmed, infinity,28708,188,10,6,17298,1679,1,1,27,2678
452779,Brilliant Light Power,160351,autoconfirmed, infinity,34352,138,9,14,1024,2567,0,0,6,2679
